#START
2014 10 20 10 25 51 0.00189412	0.00116421	0.000644859	0.00045872	0.000331889	0.000183857	0.00013352	0.000114009	0.000235162	6.92397e-05	0.000179162	0.0040714	0.000123782	6.17207e-05	6.04751e-05	3.09384e-05	6.15206e-05	6.99139e-05	3.55054e-05	0.000106668	8.25609e-05	0.0001047	7.93188e-05	1.16936e-05	1.35995e-05	1.03891e-05	1.31412e-05	9.35196e-06	8.38537e-06	9.06365e-06	1.85029e-05	4.19796e-05	2.44153e-05	1.05899e-05	3.75884e-05	2.01311e-05	3.82487e-05	5.44384e-05	1.44075e-05	4.88358e-05	5.64717e-05	7.94779e-05	0.000167576	0.000292523	0.000292523	0.00011944	0.000114161	0.000110634	0.000426639	0.00054254	0.000100408	0.000322434	5.58664e-05	3.04982e-05	4.43875e-05	5.14862e-05	2.06714e-06	1.03357e-06	5.16786e-07
2014 10 20 15 02 53 0.00188929	0.00116091	0.000642783	0.000457198	0.000330531	0.000183279	0.000132929	0.000113349	0.000233394	6.87302e-05	0.000177478	0.00403164	0.000123046	6.11741e-05	5.98808e-05	2.79559e-05	6.09278e-05	6.91875e-05	3.4091e-05	8.92634e-05	8.03117e-05	0.000103503	7.31332e-05	1.1611e-05	1.35197e-05	1.03138e-05	1.19826e-05	8.10459e-06	7.71852e-06	7.96507e-06	1.62675e-05	3.62773e-05	1.90754e-05	8.99474e-06	3.7102e-05	1.8031e-05	3.26308e-05	4.25819e-05	1.21136e-05	3.70583e-05	4.21386e-05	5.66187e-05	0.000117276	0.000289224	0.000289224	8.57073e-05	7.68081e-05	8.24464e-05	0.000314078	0.000411312	7.58382e-05	0.000249284	5.58664e-05	3.04982e-05	4.43875e-05	5.14862e-05	2.06714e-06	1.03357e-06	5.16786e-07
2014 10 20 19 39 51 0.00188594	0.00115861	0.000641333	0.000456135	0.000329578	0.000182876	0.000132515	0.000112885	0.000232143	6.83697e-05	0.000176283	0.00400343	0.000122527	6.07867e-05	5.94593e-05	2.68501e-05	6.05074e-05	6.86721e-05	3.34899e-05	8.31507e-05	7.92199e-05	0.000102654	7.08375e-05	1.15525e-05	1.34634e-05	1.02606e-05	1.15755e-05	7.66726e-06	7.48484e-06	7.57991e-06	1.54685e-05	3.42723e-05	1.7197e-05	8.43433e-06	3.67566e-05	1.72937e-05	3.0587e-05	3.838e-05	1.13078e-05	3.29162e-05	3.71001e-05	4.85836e-05	9.95946e-05	0.000286882	0.000286882	7.38467e-05	6.36709e-05	7.25365e-05	0.000274499	0.000365184	6.72005e-05	0.000223559	5.58664e-05	3.04982e-05	4.43875e-05	5.14862e-05	2.06714e-06	1.03357e-06	5.16786e-07
2014 10 21 00 16 51 0.00188569	0.00115842	0.000641199	0.000456035	0.000329476	0.000182839	0.000132468	0.000112827	0.000231975	6.83215e-05	0.000176115	0.00399945	0.000122462	6.0733e-05	5.93998e-05	2.66262e-05	6.04484e-05	6.85989e-05	3.33781e-05	8.18739e-05	7.90311e-05	0.000102532	7.03729e-05	1.15448e-05	1.34565e-05	1.02537e-05	1.14906e-05	7.57661e-06	7.4367e-06	7.50013e-06	1.53037e-05	3.38521e-05	1.6802e-05	8.3172e-06	3.67064e-05	1.71403e-05	3.01664e-05	3.75009e-05	1.11394e-05	3.20454e-05	3.60425e-05	4.68968e-05	9.58816e-05	0.000286543	0.000286543	7.13543e-05	6.09063e-05	7.04553e-05	0.000266181	0.000355504	6.53869e-05	0.000212437	4.8494e-05	2.63128e-05	3.7788e-05	4.36492e-05	1.74899e-06	8.74493e-07	4.37246e-07
2014 10 21 04 53 53 0.00188319	0.0011567	0.000640109	0.000455235	0.000328755	0.000182536	0.000132154	0.000112473	0.00023102	6.80464e-05	0.000175201	0.00397787	0.000122067	6.04368e-05	5.90773e-05	2.6392e-05	6.01268e-05	6.82044e-05	3.31617e-05	8.09709e-05	7.85002e-05	0.000101882	6.9887e-05	1.15002e-05	1.34138e-05	1.02132e-05	1.14311e-05	7.51246e-06	7.40289e-06	7.44373e-06	1.51686e-05	3.35561e-05	1.65225e-05	8.23446e-06	3.64418e-05	1.70324e-05	2.97788e-05	3.68358e-05	1.10204e-05	3.14288e-05	3.52928e-05	4.57001e-05	9.32469e-05	0.000284748	0.000284748	6.9587e-05	5.89454e-05	6.89804e-05	0.000260287	0.000348644	6.41019e-05	0.000208605	4.8494e-05	2.63128e-05	3.7788e-05	4.36492e-05	1.74899e-06	8.74493e-07	4.37246e-07
2014 10 21 09 30 50 0.00188119	0.00115532	0.000639231	0.00045459	0.000328172	0.000182292	0.0001319	0.000112185	0.00023024	6.78217e-05	0.000174453	0.00396019	0.000121745	6.01944e-05	5.88132e-05	2.64744e-05	5.98636e-05	6.78813e-05	3.30939e-05	8.19262e-05	7.82026e-05	0.000101349	7.00552e-05	1.14638e-05	1.3379e-05	1.01801e-05	1.14946e-05	7.58204e-06	7.44036e-06	7.50505e-06	1.52718e-05	3.3866e-05	1.68114e-05	8.32181e-06	3.62248e-05	1.71484e-05	2.99882e-05	3.74334e-05	1.11461e-05	3.20667e-05	3.60723e-05	4.69439e-05	9.59819e-05	0.000283276	0.000283276	7.14175e-05	6.09666e-05	7.05117e-05	0.000266393	0.000355785	6.54371e-05	0.000212569	4.8494e-05	2.63128e-05	3.7788e-05	4.36492e-05	1.74899e-06	8.74493e-07	4.37246e-07
2014 10 21 14 07 52 0.00187848	0.00115346	0.000638057	0.000453729	0.000327398	0.000181966	0.000131562	0.000111806	0.000229216	6.75268e-05	0.000173474	0.00393708	0.000121321	5.98771e-05	5.84677e-05	2.61086e-05	5.95192e-05	6.7459e-05	3.28166e-05	8.02518e-05	7.75775e-05	0.000100654	6.9294e-05	1.14161e-05	1.33332e-05	1.01367e-05	1.13829e-05	7.46303e-06	7.37696e-06	7.40025e-06	1.50379e-05	3.33147e-05	1.62939e-05	8.16816e-06	3.59417e-05	1.69468e-05	2.93521e-05	3.62419e-05	1.09253e-05	3.09263e-05	3.46873e-05	4.47356e-05	9.11213e-05	0.000281354	0.000281354	6.81545e-05	5.73484e-05	6.77864e-05	0.000255502	0.000343107	6.3062e-05	0.000205488	4.8494e-05	2.63128e-05	3.7788e-05	4.36492e-05	1.74899e-06	8.74493e-07	4.37246e-07
2014 10 21 18 44 52 0.00187784	0.001153	0.000637755	0.000453506	0.000327188	0.000181883	0.000131469	0.000111697	0.000228911	6.74391e-05	0.000173177	0.00393003	0.000121198	5.97811e-05	5.83625e-05	2.60686e-05	5.94147e-05	6.73302e-05	3.27605e-05	8.01859e-05	7.74224e-05	0.000100441	6.921e-05	1.14019e-05	1.33202e-05	1.0124e-05	1.13785e-05	7.4593e-06	7.37525e-06	7.39701e-06	1.50228e-05	3.32905e-05	1.62698e-05	8.16195e-06	3.58547e-05	1.69395e-05	2.92942e-05	3.61738e-05	1.09165e-05	3.08739e-05	3.46263e-05	4.46387e-05	9.09064e-05	0.000280761	0.000280761	6.80073e-05	5.71802e-05	6.76651e-05	0.00025501	0.000342553	6.29566e-05	0.000205165	4.8494e-05	2.63128e-05	3.7788e-05	4.36492e-05	1.74899e-06	8.74493e-07	4.37246e-07
2014 10 21 23 21 50 0.00187837	0.00115335	0.000637953	0.000453649	0.000327301	0.000181939	0.000131515	0.000111742	0.000229018	6.747e-05	0.00017327	0.00393219	0.000121248	5.98119e-05	5.83947e-05	2.63839e-05	5.94474e-05	6.73692e-05	3.28984e-05	8.20838e-05	7.76206e-05	0.000100505	6.98618e-05	1.1407e-05	1.3326e-05	1.01289e-05	1.15043e-05	7.59666e-06	7.44888e-06	7.51798e-06	1.52647e-05	3.39082e-05	1.68471e-05	8.33561e-06	3.58798e-05	1.71691e-05	2.98917e-05	3.74525e-05	1.11664e-05	3.21486e-05	3.61817e-05	4.71204e-05	9.63654e-05	0.000280929	0.000280929	7.16633e-05	6.12221e-05	7.07217e-05	0.000267205	0.000356796	6.56213e-05	0.000212728	4.80314e-05	2.6049e-05	3.73686e-05	4.315e-05	1.7287e-06	8.64348e-07	4.32174e-07
2014 10 22 03 58 53 0.00187515	0.00115114	0.00063656	0.000452628	0.000326385	0.000181551	0.000131117	0.000111295	0.000227814	6.71233e-05	0.00017212	0.00390506	0.000120749	5.94392e-05	5.79893e-05	2.59093e-05	5.90431e-05	6.68736e-05	3.25549e-05	7.98388e-05	7.68647e-05	9.96889e-05	6.88737e-05	1.13508e-05	1.3272e-05	1.00778e-05	1.13544e-05	7.43687e-06	7.36357e-06	7.37725e-06	1.49548e-05	3.31691e-05	1.61542e-05	8.12959e-06	3.55479e-05	1.68985e-05	2.90584e-05	3.58659e-05	1.08703e-05	3.06215e-05	3.43269e-05	4.41635e-05	8.98573e-05	0.000278674	0.000278674	6.72944e-05	5.63792e-05	6.70723e-05	0.000252623	0.000339817	6.24405e-05	0.000203247	4.80314e-05	2.6049e-05	3.73686e-05	4.315e-05	1.7287e-06	8.64348e-07	4.32174e-07
