check,file,atol,bulk_failing,bulk_margin,bulk_values,combined_margin,files,max_absolute_error_below_atol,max_bound_fraction,max_relative_error_above_atol,near_zero_failing,near_zero_margin,near_zero_values,rtol,values,values_failing
kmouflage-kmimic,5_Kmouflage_3_totCls.dat,0.1,0,10.231999999989768,13948,100010.23199989999,1,1.0000000000287557e-07,9.998976904693112e-06,9.773260359665755e-06,0,999999.9999712444,3547,0.0001,17495,0
kmouflage-kmimic,5_Kmouflage_3_transfer_out.dat,1000.0,0,,1781,27624309392266.34,1,3.6199999999998696e-11,3.61999999999985e-14,0.0,0,27624309392266.188,1469,0.0001,3250,0
pure-eft-gamma,2_PEFT_gamma1_const_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma1_const_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma1_const_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma1_const_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma1_const_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma1_const_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma1_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma1_const_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma1_const_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma1_const_2_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma1_const_2_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma1_const_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma1_const_2_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma1_const_2_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma1_const_2_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma1_const_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma1_const_2_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma1_const_2_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_const_1_lensedCls.dat,0.1,0,10.676199999949024,13551,34.10589999925554,1,9.999999999940612e-09,0.029320440159087663,9.366628575755183e-06,0,10000000.000059389,3444,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_const_1_lensedtotCls.dat,0.1,0,14.062499999907875,13558,187.51150000443405,1,9.999999999940612e-09,0.005333006242157698,7.111111111157698e-06,0,10000000.000059389,3437,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_const_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13949,30.032300000027316,1,1.0000000000287557e-07,0.033297483043226474,8.354847064393703e-06,0,999999.9999712444,14043,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_const_1_matterpower.dat,1.0,0,,734,,1,0.0,0.0,0.0,0,,574,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_const_1_scalCls.dat,100.0,0,,9630,1000014.0931023306,1,0.00010000000000331966,9.999859070962822e-07,0.0,0,999999.9999668035,11364,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_const_1_scalarCovCls.dat,0.1,0,11.608299999923954,17553,174.12970000411764,1,1.0000000000287557e-07,0.005742845706254321,8.614525813483035e-06,0,999999.9999712444,73421,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_const_1_tensCls.dat,0.01,0,,6907,1000056.8888059391,1,9.999999999940612e-09,9.99943114430213e-07,0.0,0,1000000.0000059388,10588,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_const_1_totCls.dat,0.1,0,11.969100000187357,13949,30.032300000027316,1,1.0000000000287557e-07,0.033297483043226474,8.354847064393703e-06,0,999999.9999712444,3546,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_const_1_transfer_out.dat,1000.0,0,,2004,,1,0.0,0.0,0.0,0,,1272,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_const_2_lensedCls.dat,0.1,0,18.030300000042022,13547,1018.0303000023725,1,1.0000000000287557e-07,0.0009822890340274444,5.546219419519749e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_const_2_lensedtotCls.dat,0.1,0,12.418000000028941,13555,136.25600000322203,1,9.999999999940612e-08,0.0073391263502257005,8.052826542097515e-06,0,1000000.0000059388,3440,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_const_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,119.65899999942866,1,1.0000000000287557e-07,0.00835708137294123,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_const_2_matterpower.dat,1.0,0,,727,,1,0.0,0.0,0.0,0,,581,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_const_2_scalCls.dat,100.0,0,22.09339999989451,9576,100022.0933995224,1,0.00010000000000331966,9.997791148058244e-06,4.526238605215923e-06,0,999999.9999668035,11418,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_const_2_scalarCovCls.dat,0.1,0,21.419899999897726,17426,121.41989999942025,1,1.0000000000287557e-07,0.008235882256572232,4.668555875633288e-06,0,999999.9999712444,73548,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_const_2_tensCls.dat,0.01,0,,6833,,1,0.0,0.0,0.0,0,,10662,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_const_2_totCls.dat,0.1,0,11.969100000187357,13947,119.65899999942866,1,1.0000000000287557e-07,0.00835708137294123,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_const_2_transfer_out.dat,1000.0,0,,1987,,1,0.0,0.0,0.0,0,,1289,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_lensedCls.dat,0.1,0,11.516199999924556,13552,31.40109999931459,1,1.0000000000114084e-07,0.03184601813381785,8.683419878141671e-06,0,999999.9999885916,3443,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_lensedtotCls.dat,0.1,0,10.429400000098411,13557,110.42940000104201,1,9.999999999593667e-08,0.009055559479545882,9.588279287308609e-06,0,1000000.0000406334,3438,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_lenspotentialCls.dat,0.1,0,10.263699999932761,13949,1017.1065000023705,1,1.0000000000287557e-07,0.0009831812106182287,9.743075109429847e-06,0,999999.9999712444,14043,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_matterpower.dat,1.0,0,,734,,1,0.0,0.0,0.0,0,,574,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_scalCls.dat,100.0,0,15.967099999923759,9628,10023.160800237016,1,0.00010000000000331966,9.976892718077049e-05,6.262878043005774e-06,0,999999.9999668035,11366,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_scalarCovCls.dat,0.1,0,10.273599999932697,17597,29.110000000026478,1,1.0000000000287557e-07,0.0343524562005871,9.733686341755092e-06,0,999999.9999712444,73377,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_tensCls.dat,0.01,0,,6859,,1,0.0,0.0,0.0,0,,10636,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_totCls.dat,0.1,0,10.263699999932761,13949,1017.1065000023705,1,1.0000000000287557e-07,0.0009831812106182287,9.743075109429847e-06,0,999999.9999712444,3546,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_exp_1_transfer_out.dat,1000.0,0,,2004,,1,0.0,0.0,0.0,0,,1272,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_lensedCls.dat,0.1,0,10.82170000002522,13547,147.1111999951164,1,9.999999999940612e-08,0.0067975789744981795,9.24069231264653e-06,0,1000000.0000059388,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_lensedtotCls.dat,0.1,0,13.321599999936392,13554,113.32159999945893,1,7.000000000045165e-08,0.0088244430011999,7.506605813151384e-06,0,1428571.4285622113,3441,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_lenspotentialCls.dat,0.1,0,10.4092999999503,13946,110.40929999947281,1,1.0000000000287557e-07,0.009057208043206278,9.606793924709392e-06,0,999999.9999712444,14046,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_matterpower.dat,1.0,0,,727,,1,0.0,0.0,0.0,0,,581,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_scalCls.dat,100.0,0,37.642699998750395,9569,100037.6426966791,1,9.999999999976694e-05,9.996237146771517e-06,2.6565575796454464e-06,0,1000000.0000023306,11425,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_scalarCovCls.dat,0.1,0,18.13680000004227,17426,123.48559999941038,1,1.0000000000287557e-07,0.008098110225036561,5.513651801848559e-06,0,999999.9999712444,73548,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_tensCls.dat,0.01,0,,6833,,1,0.0,0.0,0.0,0,,10662,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_totCls.dat,0.1,0,10.4092999999503,13946,110.40929999947281,1,1.0000000000287557e-07,0.009057208043206278,9.606793924709392e-06,0,999999.9999712444,3549,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_exp_2_transfer_out.dat,1000.0,0,,1987,,1,0.0,0.0,0.0,0,,1289,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_lensedCls.dat,0.1,0,14.159600000033,13547,121.77139999941858,1,1.0000000000287557e-07,0.008212108918882223,7.0623463939494724e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_lensedtotCls.dat,0.1,0,13.109799999937405,13555,113.10979999945992,1,2.0000000000575113e-07,0.008840966918912197,7.627881432247439e-06,0,499999.9999856222,3440,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,165.86859998506523,1,1.0000000000287557e-07,0.0060288686351126115,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_matterpower.dat,1.0,0,,729,,1,0.0,0.0,0.0,0,,579,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_scalCls.dat,100.0,0,20.95799999989993,9562,100020.95799952242,1,0.00010000000000331966,9.997904639193467e-06,4.771447657241983e-06,0,999999.9999668035,11432,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_scalarCovCls.dat,0.1,0,10.412599999950283,17518,110.41259999947279,1,1.0000000000287557e-07,0.009056937342339325,9.603749303774031e-06,0,999999.9999712444,73456,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_tensCls.dat,0.01,0,,6831,,1,0.0,0.0,0.0,0,,10664,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_totCls.dat,0.1,0,11.969100000187357,13947,165.86859998506523,1,1.0000000000287557e-07,0.0060288686351126115,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_lin_1_transfer_out.dat,1000.0,0,,1997,,1,0.0,0.0,0.0,0,,1279,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_lensedCls.dat,0.1,0,17.140099999887713,13547,121.32000000286885,1,1.0000000000287557e-07,0.008242664028819263,5.834271678733211e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_lensedtotCls.dat,0.1,0,21.221799999860977,13555,121.91439999941788,1,1.0000000000287557e-07,0.00820247649174154,4.712135634142962e-06,0,999999.9999712444,3440,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,120.92069999942262,1,1.0000000000287557e-07,0.008269882658674444,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_matterpower.dat,1.0,0,,726,,1,0.0,0.0,0.0,0,,582,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_scalCls.dat,100.0,0,10.419099999950252,9509,100010.41909952245,1,0.00010000000000331966,9.99895819859408e-06,9.597757963785498e-06,0,999999.9999668035,11485,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_scalarCovCls.dat,0.1,0,16.67879999998332,17426,122.38039999941566,1,1.0000000000287557e-07,0.008171243107595455,5.995635177596711e-06,0,999999.9999712444,73548,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_totCls.dat,0.1,0,11.969100000187357,13947,120.92069999942262,1,1.0000000000287557e-07,0.008269882658674444,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_lin_2_transfer_out.dat,1000.0,0,,1983,,1,0.0,0.0,0.0,0,,1293,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_power_1_lensedCls.dat,0.1,0,15.218500000035469,13551,1015.2185000023662,1,1.0000000000287557e-07,0.0009850096309293706,6.570949830782728e-06,0,999999.9999712444,3444,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_power_1_lensedtotCls.dat,0.1,0,13.953800000032519,13557,119.51419999942932,1,1.0000000000287557e-07,0.008367206574656191,7.166506614668904e-06,0,999999.9999712444,3438,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_power_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13948,33.1549999992763,1,1.0000000000287557e-07,0.03016136329427923,8.354847064393703e-06,0,999999.9999712444,14044,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_power_1_matterpower.dat,1.0,0,,733,,1,0.0,0.0,0.0,0,,575,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_power_1_scalCls.dat,100.0,0,16.297400000385384,9628,100016.29740236507,1,9.999999999976694e-05,9.998370525325536e-06,6.135948065190479e-06,0,1000000.0000023306,11366,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_power_1_scalarCovCls.dat,0.1,0,18.35709999991235,17553,118.35709999943487,1,1.0000000000287557e-07,0.008449007283929522,5.447483535007026e-06,0,999999.9999712444,73421,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_power_1_tensCls.dat,0.01,0,,6848,,1,0.0,0.0,0.0,0,,10647,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_power_1_totCls.dat,0.1,0,11.969100000187357,13948,33.1549999992763,1,1.0000000000287557e-07,0.03016136329427923,8.354847064393703e-06,0,999999.9999712444,3547,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_power_1_transfer_out.dat,1000.0,0,,2001,,1,0.0,0.0,0.0,0,,1275,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma3_power_2_lensedCls.dat,0.1,0,11.290099999825761,13548,1011.2900999843928,1,9.999999999940612e-08,0.0009888359433316246,8.857317472966873e-06,0,1000000.0000059388,3447,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_power_2_lensedtotCls.dat,0.1,0,10.612799999930473,13555,1020.2206000023779,1,1.0000000000287557e-07,0.000980180168874917,9.42258404951145e-06,0,999999.9999712444,3440,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma3_power_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13946,1013.2742000023616,1,1.0000000000287557e-07,0.0009868996960523315,8.354847064393703e-06,0,999999.9999712444,14046,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma3_power_2_matterpower.dat,1.0,0,,727,,1,0.0,0.0,0.0,0,,581,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma3_power_2_scalCls.dat,100.0,0,17.036199999918654,9567,10021.927000236987,1,0.00010000000000331966,9.978120973904052e-05,5.869853605879098e-06,0,999999.9999668035,11427,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma3_power_2_scalarCovCls.dat,0.1,0,15.485899999761006,17426,135.22539999551097,1,1.0000000000287557e-07,0.007395060395703741,6.457487133556545e-06,0,999999.9999712444,73548,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma3_power_2_tensCls.dat,0.01,0,,6833,,1,0.0,0.0,0.0,0,,10662,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_power_2_totCls.dat,0.1,0,11.969100000187357,13946,1013.2742000023616,1,1.0000000000287557e-07,0.0009868996960523315,8.354847064393703e-06,0,999999.9999712444,3549,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma3_power_2_transfer_out.dat,1000.0,0,,1987,,1,0.0,0.0,0.0,0,,1289,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma4_const_1_lensedCls.dat,0.1,0,13.478800000031413,13548,1013.4788000023619,1,9.999999999593667e-08,0.0009867004618129846,7.4190580763693316e-06,0,1000000.0000406334,3447,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_const_1_lensedtotCls.dat,0.1,0,12.20270000002844,13557,132.96330000314418,1,1.0000000000287557e-07,0.007520872300675096,8.194907684345837e-06,0,999999.9999712444,3438,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_const_1_lenspotentialCls.dat,0.1,0,10.620599999930423,13947,1014.9698000023654,1,1.0000000000287557e-07,0.0009852509897315855,9.415663898523164e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma4_const_1_matterpower.dat,1.0,0,,590,,1,0.0,0.0,0.0,0,,718,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma4_const_1_scalCls.dat,100.0,0,21.135199999899086,9563,100021.13519952241,1,0.00010000000000331966,9.997886926650027e-06,4.7314432794805575e-06,0,999999.9999668035,11431,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma4_const_1_scalarCovCls.dat,0.1,0,12.915199999987085,17467,1040.3624999654635,1,1.0000000000287557e-07,0.0009612034267221248,7.74281466799585e-06,0,999999.9999712444,73507,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma4_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_const_1_totCls.dat,0.1,0,10.620599999930423,13947,1014.9698000023654,1,1.0000000000287557e-07,0.0009852509897315855,9.415663898523164e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_const_1_transfer_out.dat,1000.0,0,,1516,14338767.727080708,1,6.974100000000001e-05,6.974099999621058e-08,0.0,0,14338767.7263016,1760,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_lin_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma4_power_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_power_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_power_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma4_power_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma4_power_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma4_power_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma4_power_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_power_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_power_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma4_power_2_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_power_2_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma4_power_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma4_power_2_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma4_power_2_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma4_power_2_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma4_power_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_power_2_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma4_power_2_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma5_const_1_lensedCls.dat,0.1,0,16.085699999983913,13552,165.30550000390895,1,9.999999999940612e-09,0.006049405494531961,6.216701791038003e-06,0,10000000.000059389,3443,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_const_1_lensedtotCls.dat,0.1,0,11.20380000010572,13559,111.20380000104932,1,9.999999999940612e-09,0.008992498457701661,8.925543119214589e-06,0,10000000.000059389,3436,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_const_1_lenspotentialCls.dat,0.1,0,11.967400000027892,13948,128.94729999571942,1,1.0000000000287557e-07,0.007755106156028055,8.356033892053991e-06,0,999999.9999712444,14044,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma5_const_1_matterpower.dat,1.0,0,,730,,1,0.0,0.0,0.0,0,,578,0.0001,1308,0
