check,file,line,column,coordinate,reference,candidate,absolute_error,relative_error,allowed,bound_fraction
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2885,2,2885.0,1396.83,1397.17,0.3400000000001455,0.00024340828876824347,0.239683,1.4185403220092603
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2886,2,2886.0,1398.46,1398.8,0.33999999999991815,0.00024312457989496885,0.239846,1.4175762781114472
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2887,2,2887.0,1400.09,1400.43,0.3400000000001455,0.00024284153161592865,0.240009,1.4166135436593859
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2888,2,2888.0,1401.73,1402.07,0.33999999999991815,0.00024255741119895996,0.24017300000000003,1.41564622168153
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2889,2,2889.0,1403.37,1403.72,0.3500000000001364,0.00024939965939141953,0.240337,1.456288461619045
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2890,2,2890.0,1405.02,1405.37,0.34999999999990905,0.0002491067742807284,0.24050200000000002,1.4552893531027145
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2891,2,2891.0,1406.68,1407.02,0.33999999999991815,0.00024170387010543842,0.24066800000000002,1.412734555486887
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2892,2,2892.0,1408.34,1408.69,0.3500000000001364,0.00024851953363544063,0.240834,1.4532831743031982
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2893,2,2893.0,1410.01,1410.36,0.34999999999990905,0.0002482251898922058,0.24100100000000002,1.452276131633931
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2894,2,2894.0,1411.69,1412.03,0.33999999999991815,0.00024084607810490838,0.24116900000000002,1.409799766968052
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2895,2,2895.0,1413.37,1413.72,0.3500000000001364,0.0002476350849389307,0.241337,1.4502542088454586
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2896,2,2896.0,1415.06,1415.41,0.3500000000001364,0.0002473393354346363,0.241506,1.4492393563726633
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2897,2,2897.0,1416.76,1417.11,0.34999999999990905,0.0002470425477850229,0.241676,1.4482199308160886
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2898,2,2898.0,1418.46,1418.81,0.34999999999990905,0.00024674647152539306,0.241846,1.4472019384232488
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2899,2,2899.0,1420.18,1420.52,0.33999999999991815,0.00023940627244428038,0.242018,1.404854184399169
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2900,2,2900.0,1421.9,1422.24,0.33999999999991815,0.00023911667487159304,0.24219000000000002,1.4038564763199064
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2901,2,2901.0,1423.63,1423.97,0.33999999999991815,0.00023882609947803722,0.24236300000000002,1.4028543960914748
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2902,2,2902.0,1425.36,1425.71,0.3500000000001364,0.0002455520008981145,0.242536,1.443084737936374
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2903,2,2903.0,1427.1,1427.45,0.3500000000001364,0.00024525261018858976,0.24271,1.4420501833469426
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2904,2,2904.0,1428.85,1429.2,0.3500000000001364,0.0002449522343144042,0.242885,1.4410111781301291
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2905,2,2905.0,1430.61,1430.96,0.3500000000001364,0.0002446508831897837,0.243061,1.4399677447230794
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2906,2,2906.0,1432.37,1432.72,0.3500000000001364,0.0002443502726251851,0.243237,1.4389258213188636
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2907,2,2907.0,1434.13,1434.48,0.34999999999990905,0.00024405039989394895,0.24341300000000002,1.4378854046411202
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2908,2,2908.0,1435.9,1436.25,0.34999999999990905,0.00024374956473285675,0.24359000000000003,1.4368405927990024
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2909,2,2909.0,1437.67,1438.02,0.34999999999990905,0.0002434494703234463,0.243767,1.4357972982393394
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2910,2,2910.0,1439.45,1439.8,0.34999999999990905,0.00024314842474549935,0.24394500000000002,1.4347496361881122
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2911,2,2911.0,1441.22,1441.58,0.35999999999989996,0.0002497883737388462,0.244122,1.474672499815256
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2912,2,2912.0,1443.0,1443.36,0.35999999999989996,0.00024948024948018017,0.24430000000000002,1.4735980352022102
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2913,2,2913.0,1444.78,1445.14,0.36000000000012733,0.0002491728844530844,0.244478,1.472525135186509
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2914,2,2914.0,1446.56,1446.92,0.36000000000012733,0.00024886627585452893,0.244656,1.471453796351315
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2915,2,2915.0,1448.34,1448.7,0.36000000000012733,0.000248560420895734,0.244834,1.4703840152925138
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2916,2,2916.0,1450.12,1450.48,0.36000000000012733,0.000248255316801456,0.245012,1.4693157886149548
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2917,2,2917.0,1451.9,1452.26,0.35999999999989996,0.0002479509608099042,0.24519000000000002,1.4682491129324196
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2918,2,2918.0,1453.68,1454.04,0.35999999999989996,0.0002476473501732843,0.24536800000000003,1.467183984871295
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2919,2,2919.0,1455.46,1455.81,0.34999999999990905,0.00024047380209686907,0.24554600000000001,1.4253948343687497
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2920,2,2920.0,1457.23,1457.59,0.35999999999989996,0.0002470440493263932,0.24572300000000002,1.465064320392881
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2921,2,2921.0,1459.0,1459.36,0.35999999999989996,0.0002467443454420151,0.2459,1.4640097600646602
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2922,2,2922.0,1460.77,1461.12,0.34999999999990905,0.00023959966319126835,0.24607700000000002,1.4223190302218778
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2923,2,2923.0,1462.53,1462.89,0.36000000000012733,0.000246148796947842,0.246253,1.4619111239259108
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2924,2,2924.0,1464.28,1464.64,0.36000000000012733,0.00024585461796932783,0.246428,1.4608729527493927
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2925,2,2925.0,1466.03,1466.39,0.36000000000012733,0.00024556114131370254,0.24660300000000002,1.45983625503391
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2926,2,2926.0,1467.78,1468.14,0.36000000000012733,0.00024526836446887634,0.246778,1.4588010276447954
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2927,2,2927.0,1469.52,1469.88,0.36000000000012733,0.00024497795198440803,0.246952,1.4577731704951866
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2928,2,2928.0,1471.25,1471.61,0.35999999999989996,0.0002446898895496346,0.247125,1.4567526555382901
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2929,2,2929.0,1472.97,1473.33,0.35999999999989996,0.0002444041630175088,0.24729700000000002,1.4557394549869183
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2930,2,2930.0,1474.69,1475.05,0.35999999999989996,0.00024411910299785035,0.24746900000000002,1.4547276628583778
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2931,2,2931.0,1476.39,1476.76,0.36999999999989086,0.0002506112883451465,0.24763900000000003,1.4941103784132985
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2932,2,2932.0,1478.09,1478.45,0.36000000000012733,0.0002435575641538251,0.247809,1.4527317409784444
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2933,2,2933.0,1479.77,1480.14,0.37000000000011823,0.0002500388573900797,0.247977,1.4920738616892624
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2934,2,2934.0,1481.45,1481.82,0.36999999999989086,0.00024975530730020644,0.248145,1.4910636925986454
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2935,2,2935.0,1483.11,1483.48,0.37000000000011823,0.00024947576376675923,0.248311,1.4900668919223
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2936,2,2936.0,1484.77,1485.13,0.36000000000012733,0.0002424617954296809,0.248477,1.4488262495125397
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2937,2,2937.0,1486.41,1486.77,0.35999999999989996,0.00024219428017834913,0.24864100000000003,1.4478706247155535
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2938,2,2938.0,1488.04,1488.4,0.36000000000012733,0.00024192898040383817,0.248804,1.4469220752083058
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2939,2,2939.0,1489.65,1490.02,0.36999999999989086,0.00024838049206182047,0.24896500000000002,1.4861526720618996
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2940,2,2940.0,1491.25,1491.62,0.36999999999989086,0.0002481139983234809,0.249125,1.4851981936774343
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2941,2,2941.0,1492.84,1493.2,0.36000000000012733,0.00024115109455810895,0.249284,1.4441360055203194
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2942,2,2942.0,1494.41,1494.77,0.35999999999989996,0.0002408977455985305,0.24944100000000002,1.4432270556961362
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2943,2,2943.0,1495.96,1496.33,0.36999999999989086,0.0002473328163853919,0.249596,1.4823955512103193
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2944,2,2944.0,1497.5,1497.87,0.36999999999989086,0.00024707846410677186,0.24975,1.4814814814810444
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2945,2,2945.0,1499.02,1499.39,0.37000000000011823,0.0002468279275794307,0.249902,1.4805803875123777
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2946,2,2946.0,1500.53,1500.9,0.37000000000011823,0.00024657954189527586,0.25005299999999997,1.4796863065034944
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2947,2,2947.0,1502.01,1502.38,0.37000000000011823,0.0002463365756553673,0.250201,1.4788110359275872
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2948,2,2948.0,1503.48,1503.85,0.36999999999989086,0.0002460957245855554,0.250348,1.4779427037559352
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2949,2,2949.0,1504.93,1505.3,0.36999999999989086,0.00024585861136391116,0.250493,1.4770871840725721
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2950,2,2950.0,1506.36,1506.73,0.37000000000011823,0.00024562521575195723,0.25063599999999997,1.47624443415997
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2951,2,2951.0,1507.77,1508.14,0.37000000000011823,0.0002453955178841058,0.250777,1.475414412007952
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2952,2,2952.0,1509.16,1509.53,0.36999999999989086,0.00024516949826386257,0.25091600000000003,1.4745970763119562
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2953,2,2953.0,1510.53,1510.9,0.37000000000011823,0.0002449471377596726,0.25105299999999997,1.473792386468667
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2954,2,2954.0,1511.89,1512.26,0.36999999999989086,0.0002447267989072557,0.251189,1.4729944384502938
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2955,2,2955.0,1513.24,1513.61,0.36999999999989086,0.00024450847188806193,0.251324,1.472203211789924
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2956,2,2956.0,1514.57,1514.94,0.37000000000011823,0.000244293759945145,0.25145700000000004,1.4714245377942081
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2957,2,2957.0,1515.89,1516.26,0.36999999999989086,0.00024408103490351597,0.25158900000000006,1.4706525325029742
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2958,2,2958.0,1517.2,1517.57,0.36999999999989086,0.00024387028737140183,0.25172000000000005,1.4698871762271206
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2959,2,2959.0,1518.5,1518.88,0.38000000000010914,0.00025024695423122103,0.25185,1.5088346237844317
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2960,2,2960.0,1519.8,1520.17,0.37000000000011823,0.00024345308593243733,0.25198,1.4683705055961516
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2961,2,2961.0,1521.09,1521.47,0.38000000000010914,0.0002498208521521469,0.252109,1.5072845475572434
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2962,2,2962.0,1522.38,1522.76,0.37999999999988177,0.00024960916459746036,0.252238,1.5065136894515567
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2963,2,2963.0,1523.67,1524.05,0.37999999999988177,0.0002493978354892344,0.252367,1.5057436194109441
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2964,2,2964.0,1524.96,1525.33,0.36999999999989086,0.00024262931486720364,0.25249600000000005,1.4653697484312258
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2965,2,2965.0,1526.25,1526.62,0.36999999999989086,0.00024242424242417092,0.252625,1.4646214745171335
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2966,2,2966.0,1527.54,1527.92,0.38000000000010914,0.000248765989761387,0.25275400000000003,1.5034381256087306
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2967,2,2967.0,1528.84,1529.21,0.37000000000011823,0.00024201355275903184,0.252884,1.46312143117049
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2968,2,2968.0,1530.14,1530.52,0.37999999999988177,0.00024834328884930905,0.253014,1.5018931758712235
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2969,2,2969.0,1531.45,1531.83,0.37999999999988177,0.00024813085637786527,0.253145,1.5011159612075362
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2970,2,2970.0,1532.77,1533.15,0.38000000000010914,0.00024791716956889105,0.253277,1.500333626820079
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2971,2,2971.0,1534.1,1534.48,0.38000000000010914,0.0002477022358386736,0.25341,1.4995461899692557
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2972,2,2972.0,1535.45,1535.82,0.36999999999989086,0.00024097170210680312,0.253545,1.4593070263656978
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2973,2,2973.0,1536.81,1537.18,0.37000000000011823,0.00024075845420066128,0.25368100000000005,1.4585246825742495
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2974,2,2974.0,1538.18,1538.55,0.36999999999989086,0.00024054401955550772,0.253818,1.4577374339089066
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2975,2,2975.0,1539.57,1539.94,0.37000000000011823,0.0002403268445086084,0.253957,1.4569395606347462
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2976,2,2976.0,1540.98,1541.35,0.36999999999989086,0.00024010694493107687,0.25409800000000005,1.456131099024356
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2977,2,2977.0,1542.4,1542.78,0.37999999999988177,0.00024636929460573247,0.25424,1.4946507237251485
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2978,2,2978.0,1543.85,1544.23,0.38000000000010914,0.00024613790199832185,0.254385,1.493798769581969
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2979,2,2979.0,1545.33,1545.71,0.38000000000010914,0.0002459021697631633,0.254533,1.492930189799001
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2980,2,2980.0,1546.83,1547.2,0.37000000000011823,0.0002391988777048016,0.254683,1.4527864050608728
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2981,2,2981.0,1548.35,1548.73,0.38000000000010914,0.0002454225465819157,0.25483500000000003,1.4911609472800404
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2982,2,2982.0,1549.9,1550.28,0.37999999999988177,0.0002451771082004528,0.25499000000000005,1.4902545197846255
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2983,2,2983.0,1551.48,1551.86,0.37999999999988177,0.0002449274241368769,0.25514800000000004,1.4893316820037066
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2984,2,2984.0,1553.1,1553.48,0.38000000000010914,0.0002446719464297915,0.25531000000000004,1.4883866671893349
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2985,2,2985.0,1554.74,1555.12,0.37999999999988177,0.00024441385697922594,0.255474,1.4874312063062456
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2986,2,2986.0,1556.42,1556.8,0.37999999999988177,0.00024415003662242953,0.25564200000000004,1.4864537126132706
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2987,2,2987.0,1558.14,1558.52,0.37999999999988177,0.000243880524214693,0.255814,1.4854542753714879
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2988,2,2988.0,1559.89,1560.27,0.37999999999988177,0.000243606921000764,0.255989,1.4844387844785585
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2989,2,2989.0,1561.68,1562.06,0.37999999999988177,0.00024332769837603205,0.256168,1.4834015177535123
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2990,2,2990.0,1563.51,1563.89,0.38000000000010914,0.0002430428970714029,0.256351,1.4823425693682066
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2991,2,2991.0,1565.39,1565.77,0.37999999999988177,0.00024275100773601577,0.256539,1.481256261230775
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2992,2,2992.0,1567.3,1567.69,0.39000000000010004,0.00024883557710719074,0.25673,1.5191056752233865
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2993,2,2993.0,1569.26,1569.65,0.39000000000010004,0.0002485247823815684,0.256926,1.5179468018032432
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2994,2,2994.0,1571.27,1571.66,0.39000000000010004,0.00024820686451093707,0.257127,1.5167602002127356
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2995,2,2995.0,1573.33,1573.72,0.39000000000010004,0.0002478818811057439,0.25733300000000003,1.5155460045936588
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2996,2,2996.0,1575.44,1575.82,0.37999999999988177,0.0002412024577260205,0.257544,1.4754760351624645
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2997,2,2997.0,1577.59,1577.98,0.39000000000010004,0.00024721252036340245,0.257759,1.5130412517122585
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2998,2,2998.0,1579.8,1580.19,0.39000000000010004,0.0002468666919863907,0.25798,1.5117450965194978
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,2999,2,2999.0,1582.07,1582.46,0.39000000000010004,0.0002465124804844919,0.258207,1.510416061532414
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3000,2,3000.0,1584.39,1584.78,0.38999999999987267,0.00024615151572521455,0.25843900000000003,1.5090601650674729
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3001,2,3001.0,1586.77,1587.16,0.39000000000010004,0.00024578231249651814,0.25867700000000005,1.5076717296091264
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3002,2,3002.0,1589.19,1589.59,0.3999999999998636,0.0002517005518533741,0.258919,1.5448846936681493
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3003,2,3003.0,1591.67,1592.06,0.38999999999987267,0.00024502566486763757,0.25916700000000004,1.5048212156635399
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3004,2,3004.0,1594.18,1594.57,0.38999999999987267,0.000244639877554525,0.25941800000000004,1.503365225234458
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3005,2,3005.0,1596.72,1597.12,0.3999999999998636,0.0002505135527831201,0.259672,1.5404048183857464
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3006,2,3006.0,1599.29,1599.68,0.39000000000010004,0.00024385821208167376,0.259929,1.500409727272063
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3007,2,3007.0,1601.87,1602.27,0.40000000000009095,0.00024970815359554206,0.260187,1.5373558248494004
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3008,2,3008.0,1604.47,1604.87,0.3999999999998636,0.00024930350832353586,0.260447,1.535821107556868
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3009,2,3009.0,1607.07,1607.47,0.40000000000009095,0.000248900172363426,0.260707,1.5342894513767982
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3010,2,3010.0,1609.67,1610.07,0.3999999999998636,0.0002484981393700967,0.26096700000000006,1.5327608471563972
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3011,2,3011.0,1612.26,1612.66,0.40000000000009095,0.0002480989418580694,0.261226,1.531241147512464
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3012,2,3012.0,1614.83,1615.24,0.41000000000008185,0.000253896695008194,0.261483,1.567979562725232
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3013,2,3013.0,1617.39,1617.8,0.4099999999998545,0.00025349482808713694,0.26173900000000005,1.5664459633446082
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3014,2,3014.0,1619.92,1620.33,0.4099999999998545,0.00025309891846501953,0.261992,1.5649332804049532
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3015,2,3015.0,1622.41,1622.82,0.4099999999998545,0.00025271047392450393,0.26224100000000006,1.5634473633026658
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3016,2,3016.0,1624.86,1625.28,0.42000000000007276,0.0002584838078357968,0.262486,1.6000853378849644
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3017,2,3017.0,1627.27,1627.68,0.41000000000008185,0.00025195572953479254,0.26272700000000004,1.5605552531718543
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3018,2,3018.0,1629.62,1630.03,0.41000000000008185,0.000251592395773298,0.26296200000000003,1.5591606391801165
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3019,2,3019.0,1631.91,1632.33,0.4199999999998454,0.00025736713421686575,0.263191,1.595799248453957
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3020,2,3020.0,1634.14,1634.55,0.4099999999998545,0.00025089649601616414,0.26341400000000004,1.5564852285749977
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3021,2,3021.0,1636.29,1636.7,0.41000000000008185,0.00025056683106300343,0.263629,1.5552158525810205
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3022,2,3022.0,1638.36,1638.77,0.41000000000008185,0.00025025025025030023,0.263836,1.5539956639733843
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3023,2,3023.0,1640.34,1640.76,0.42000000000007276,0.00025604447858375263,0.264034,1.5907042274861296
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3024,2,3024.0,1642.23,1642.65,0.42000000000007276,0.0002557498036207308,0.264223,1.5895663889974483
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3025,2,3025.0,1644.02,1644.44,0.42000000000007276,0.0002554713446308882,0.264402,1.5884902534779342
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3026,2,3026.0,1645.7,1646.12,0.4199999999998454,0.00025521054870258577,0.26457,1.5874815738740045
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3027,2,3027.0,1647.27,1647.69,0.42000000000007276,0.0002549673095485699,0.26472700000000005,1.5865400960237253
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3028,2,3028.0,1648.73,1649.15,0.42000000000007276,0.0002547415283279086,0.264873,1.5856655831287927
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3029,2,3029.0,1650.05,1650.47,0.42000000000007276,0.0002545377412806114,0.26500500000000005,1.5848757570614618
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3030,2,3030.0,1651.24,1651.67,0.43000000000006366,0.00026041035827624313,0.265124,1.6218825907879468
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3031,2,3031.0,1652.3,1652.72,0.42000000000007276,0.00025419112751925966,0.26523,1.5835312747429504
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3032,2,3032.0,1653.21,1653.63,0.42000000000007276,0.0002540512094652662,0.26532100000000003,1.5829881539722552
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3033,2,3033.0,1653.96,1654.38,0.42000000000007276,0.00025393600812599626,0.265396,1.5825408069453675
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3034,2,3034.0,1654.56,1654.98,0.42000000000007276,0.00025384392225127694,0.265456,1.5821831113256912
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3035,2,3035.0,1654.99,1655.41,0.42000000000007276,0.0002537779684469832,0.26549900000000004,1.5819268622483424
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3036,2,3036.0,1655.25,1655.67,0.42000000000007276,0.000253738106026324,0.265525,1.5817719612091996
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3037,2,3037.0,1655.33,1655.75,0.42000000000007276,0.0002537258431853907,0.265533,1.5817243054538332
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3038,2,3038.0,1655.23,1655.65,0.42000000000007276,0.00025374117192177086,0.265523,1.5817838755967384
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3039,2,3039.0,1654.93,1655.35,0.4199999999998454,0.0002537871692457357,0.265493,1.5819626129496651
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3040,2,3040.0,1654.44,1654.85,0.4099999999998545,0.0002478179927950572,0.265444,1.5445819080478536
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3041,2,3041.0,1653.74,1654.15,0.41000000000008185,0.0002479228899343802,0.265374,1.5449893358056248
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3042,2,3042.0,1652.83,1653.24,0.41000000000008185,0.00024805938904792497,0.26528300000000005,1.5455193133373861
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3043,2,3043.0,1651.71,1652.12,0.4099999999998545,0.00024822759443234857,0.26517100000000005,1.5461720927245226
kmouflage-kmimic,5_Kmimic_2_lenspotentialCls.dat,3044,2,3044.0,1650.36,1650.76,0.40000000000009095,0.00024237136139999211,0.265036,1.509228934937484
