model,a,theta,C_exact,C_table,C_exact_over_AH2,C_table_over_AH2,C_difference_over_exact_AH2,B_exact_over_AH,B_table_over_AH,sound_exact,sound_table,kinetic_table,gradient_table,Hdot_closure_over_H2,omega_derivative_relative,gamma1_derivative_relative,c_derivative_relative,lambda_derivative_relative
5_Kmimic_2,0.0740234580177141345579970367263116373623650830960402955026824,0.50000000000000000000000000000000000000000000000000000000,-9.72129273740110880653136943675609679308233317583541397087588E-13,-9.74078354355612151230914026157804928993817660596358813837238E-13,-1.52681634960333340234757514947232322454668283929832868562390,-1.52855891866752695250831090438485573734386819887636335179701,-0.00306120619019425020270664390035984544281026561283931017945901,-0.0546466821404847906974623791620516176173779904939315873007160,-0.0563668050700971127309584154531751611494000149539242932433253,0.00625954080756383795336760424116285394032812810672963971004193,0.00625451228543120134532542038358829013701960932850762710173706,0.000111693955185316739451980354447458762046561196564055351542425,6.98591214914965582259181086513892767531436441493607793066505E-7,-9.35635736814330679031624444739474798611779300669527494198874E-7,0.0000238100132500849243251681721272053341576405368019370490521327,0.00101798698074184767863417553559727032310791615538216201771551,0.0000790954524199195399591295969700553008106047914798987685161807,0.000281037038885264371480737988123126560261098218578159215667340
5_Kmimic_2,0.0746402306834285672695120870331347192301330372991419768860849,0.90000000000000000000000000000000000000000000000000000000,-9.49746440296289984138181778290198886240731544767993293869509E-13,-9.50453590169431118501236351927096727423326764565929211330860E-13,-1.52999348593528096131946695201281900694654911110734799606481,-1.53064620911109586172437883940056287296254742798735272483849,-0.00113918268453669324056601195303876286118332925478312214202693,-0.0581217621883831591913656179809759905593812844708359359408964,-0.0587661276223176948662765268476100310815074950051339878806682,0.00631324218685578287750945840199203496834845520038960515062670,0.00631137038697499838338305299565971599766666354451431448138346,0.000109742522430407832366819950488379641178891139856315584061747,6.92625706259215521060425793062751315971270904740681922417605E-7,0.000269079619340050300721006644095069705918723078939788372264538,0.00980418066886791395376288284868503608158056929122544010765324,0.0321069918498528340855372387636131014114966051259066536569001,0.00279032417758769792343414751275471618431080296021568326953472,0.0299322891780265615418481827090206472032916492381185508785428
5_Kmimic_2,0.0749505414834069705892494448274873636936372645584055624345049,0.10000000000000000000000000000000000000000000000000000000,-9.38727091361365316474987681253703082569629206576490745662303E-13,-9.39386940630018892834826204458050349864449141720228274056325E-13,-1.53156473399466166581609925797261102108208317250529062974040,-1.53217393057667871814429142098259839749365033523468523262423,-0.00107656621282377907808176478351315863566585269468754532863977,-0.0598433593750125234689333440122435077192224534478646148239727,-0.0604445256608758760861660352679168435230365777344887819374290,0.00634032887181860684781317322512250240782228098906182656520252,0.00633852854507067137072718231752260456879105954147519635061186,0.000108806556260159945526339650837546280281972490771978724168309,6.89673462745861769459358709711508816930282825001238653588206E-7,-0.000267687344636026882861163233883569781764528402187353472191957,0.00985211155763506889965385429952926315960436711695845155630387,0.0325420131551890659937434516911246208065590876433902810067542,0.00282389910721081547447946144190210789285855173394136234390486,0.0297773682617457598180910344974162432571966375657412492748157
5_Kmimic_2,0.0755750387239492681533723692381906804514300096466974595062283,0.50000000000000000000000000000000000000000000000000000000,-9.17028124297480518286735472594624148613387491222526424515667E-13,-9.18875111263295551732616770965036161260050304352275226886243E-13,-1.53467292259286174707261955416413365985258043678611798752242,-1.53643171023760703215340420333645161733495206255207122799125,-0.00309098577209914595791705430814271586923401157747170637768397,-0.0632550330069424948461634687835107075140740028546487552641374,-0.0649907746364230491386373435024489384140357118149764792778233,0.00639497793363901828536713633805527608620171741660434632928170,0.00638981272928288547276963945111972306944276865518020958519227,0.000107018785496667019634426864932126928211899637113387995473222,6.83829997838997568865010991768140662876815226169849512477616E-7,-9.26510100289838237490300716332933571136966145972847138756463E-7,0.0000238130244632789242914813132127908743161407433272738169876572,0.00102339552495050485125713089180443035961374357024437389725286,0.0000790987497509411491791185034474473938569738022362081259060254,0.000291467603757421872417928586893520827939748197771396016058493
5_Kmimic_2,0.0762047393532293413377923470645038241857533807464532099794210,0.90000000000000000000000000000000000000000000000000000000,-8.95776265591236052847101960073411864532159497241511240074966E-13,-8.96446317053682002772948386160605274184945375224559005811222E-13,-1.53773580999229177384569931514190334857574782292916565761854,-1.53839462418418851409338682681317350852579964593703779573490,-0.00115024495280724612247711585872791110719321443851507324945865,-0.0666251647782690589453055735777309325437005459058254603696350,-0.0672753970170753534917854108002791829327207365373790696917184,0.00645026623728609541600790077366219068617878382197438460446735,0.00644834339093562078920008113307754526170739207475341727912527,0.000105141225737842276299646436591324929062828326022722308359256,6.77986728101485431841682632018544884572531104740423647125907E-7,0.000270272237166703330615831499214708499594431224487186217396688,0.00980248642669545743505406766724598835304093492441340101772882,0.0322029453512617403002550429629896208024898462501352199491985,0.00279095694726639926946143234493701104562883422202536794571031,0.0312561740783218365597488811123530736316584576579601944951179
5_Kmimic_2,0.0765215544730960111838511925887263573392987658677863940502951,0.10000000000000000000000000000000000000000000000000000000,-8.85315805298717936847929537619408192942921582376195959159371E-13,-8.85940819259705106252304512886233695557768170763962336458028E-13,-1.53925043105475535864857926171624320049040887708974691989332,-1.53986508772974531941864680243497723377029992976044396588620,-0.00108667777431142823886173104653884311566870714321217600802416,-0.0682948343512188103610495796436384277884731855730625065201880,-0.0689012472501861510066821514654743370043930108257422240998644,0.00647815199105017327194222508428420433299508516846791142872490,0.00647630292993284569586761412666546989123130984969820985573652,0.000104240795959988568288309883716546688639078592826670294921377,6.75094972294205909457187331699823043044258944871920733176063E-7,-0.000268913412870223568730526423892516728020875210127757725954313,0.00985038155667255965198336651259995773166003222778615019677492,0.0326372856138795429620736786479600817351839276375284137145544,0.00282454003301289819943040680903831801239547966332714683373435,0.0310503644599690222034010834380255843900949977578273663982475
5_Kmimic_2,0.0771591415894083738851382874803932023731346399893152717554595,0.50000000000000000000000000000000000000000000000000000000,-8.64721439278123750197240959494838184154601926616323042185152E-13,-8.66470770555612530455742044341045891294727935077858931412549E-13,-1.54224635727733637160056036127991065116396070365836377226889,-1.54402094091208200661824686152720550236211125751112776467192,-0.00311996403446479664941794571587695608800728996691316319391594,-0.0716037438881924876892805942878924706568868140071421593715119,-0.0733546666816236550819437966427486900137509857871772791779116,0.00653441051384330295010024294137405103362036279704289349602731,0.00652910506282523693299584612223216281980798072827131259876195,0.000102521128524439146356984028740686139146737259366187345175907,6.69371219295472442861124397552231733519885425294072269569830E-7,-9.16799699794840101941165139580277117737235938277668285715949E-7,0.0000238160967630658696189824572771103220282057534014481145904292,0.00102864401240367908713153393749334106200409886638884625253022,0.0000791024825480296365312761659076364634038671328097216268610052,0.000302348446076110287847130585407717511073313004800017159901310
5_Kmimic_2,0.0778020411609326918082632440405350911374239011915932881450866,0.90000000000000000000000000000000000000000000000000000000,-8.44556650456057940529523029914737180316424867134797739781308E-13,-8.45191221731221699845734648358942506131611302480551281946142E-13,-1.54519829965951878886450633470911805784584843561743756734748,-1.54586304627959853107112206339214095840574279632403370489459,-0.00116100969054749119824454191419792577632707372684733947770725,-0.0748725635119998698868875602635739861246924521680401151897129,-0.0755284983785942176767492950955786752541681367248865522200126,0.00659132352450025869326908777579534784034960135940554227516395,0.00658934830110794915712652344931705381112424621227819004545037,0.000100715219766097513482842109457820520950460713691415627605366,6.63647662261448390952053047370946395509157077056781136736526E-7,0.000271536421457204643574952367757727343927508148351932638756328,0.00980075571366934239138072328166881701767567790815764994869359,0.0322958422049795653438716830220148072199673270625992362344887,0.00279161742436052456198126503689779235117408705825163700581134,0.0326287493216989070332044509152213836367230656993246199052760
5_Kmimic_2,0.0781254969355403366389301523228762619420779701547674262964749,0.10000000000000000000000000000000000000000000000000000000,-8.34633167597092951565046626686627971423372248670020135387488E-13,-8.35224886137826054214228057926996572023179830207338659998758E-13,-1.54665794030671344864474931127213546484380807969779726026124,-1.54727791233141210527478151590758079638367114782015258772613,-0.00109651307302628969241987574320057865642907566563241516291112,-0.0764921202996864470742211388709993832690268255679293094564767,-0.0771036297594685453360753688755204581078829593621125383387024,0.00662002740505989131071210952090879903779296982386424436938285,0.00661812833709044082011409043786773167098723203292284158516787,0.0000998492489904211215691488702621612266145188105803548466480700,6.60815144180705114186575746171660653495941623443974011429874E-7,-0.000270213073123696629833201945505831766486211894048700205911883,0.00984861431646912914730579726494663769519934505263947586637824,0.0327295205119928924843028545744440371398210023152328398054867,0.00282520885740516320007401502393443070263908102862940555960146,0.0323667246243165184016481674043900026336192114870726621558186
5_Kmimic_2,0.0787764483000884089161749224157247107694445468533624400074230,0.50000000000000000000000000000000000000000000000000000000,-8.15099680910567658574871204740343989802358521722837450794239E-13,-8.16755687718693969618729918600574734904996623995000650757248E-13,-1.54954488578943336347668622307615105382537569352976654535028,-1.55133484690036233705232040166851932182103270329004051315026,-0.00314815100589660916825574615579094859253271072351765058373569,-0.0797018882203332617390319330341433623755189915250186369950819,-0.0814675583648926049750835939423425131406064118475835598959224,0.00667793384113395606940401477249754148331086033171803033886092,0.00667248448322091110140785143216254892017259188362970841499713,0.0000981956018083426691396685899454479037630036951884684475832167,6.55208629386705698330129413028009801518445846128641517440442E-7,-9.06466778706817059666730435465974640879782792820850688207074E-7,0.0000238192312789612648994378314034119631856658049120893598854977,0.00103373588490637229385716990029927114705634608366143365720966,0.0000791066311834446486007966749536945973245601806503495135795798,0.000313695117093326547152492605839788391319538539395260342640406
5_Kmimic_2,0.0794328234724281502065918282836387932588960631755484332092324,0.90000000000000000000000000000000000000000000000000000000,-7.95978397815980461691272121060368111756491874300818547125723E-13,-7.96579067631152528660141853918438448906715246853207628506614E-13,-1.55238914841696493344291493475344670716391324175711705863615,-1.55305967042905734400445304499262005610607478876761720983661,-0.00117148066506990318577814105021282248695647577859954576807808,-0.0828730076956655920417782480406111512395692145483488120818385,-0.0835344824319853738365114711779788493151418245968812083897394,0.00673651046355889656806158596722091240627734361210235144587123,0.00673448149676936007234607142598760653759123117163359311632140,0.0000964591426478674301022919973883058841673175124754600427634055,6.49602311356299464850962153316070076824477085026877874635734E-7,0.000272876605159474767976624579090620516586077090258502226008729,0.00979898774757289894087557873495427621760917054493404773288735,0.0323857748902882512099944898453236167627177885054619773295100,0.00279230615721625696964110438831745267493596274389745911389268,0.0340519591971787792340502058686174302999478771147910085556286
5_Kmimic_2,0.0797630590942982866467685405593137482020865194343765266318163,0.10000000000000000000000000000000000000000000000000000000,-7.86570177779853432574099549470259565323937218031545004321377E-13,-7.87130101176395813128776968637998081933591814085943839488989E-13,-1.55379543477388193855981366356430469243845400996997191638672,-1.55442057908318197421038389343009895172092178786618568965711,-0.00110607602722275562500990273991471974301675830718547987406719,-0.0844442534373695616202653001154273107116662251518938023131335,-0.0850607109586079938588181390385900653380528382473604827150595,0.00676605209448459546181716536813919362220637779738007920184033,0.00676410171282665767566874910408669241677268662368103236679314,0.0000956265642454684408709885759918091615302352228910753792764619,6.46827807004501502468771847780970392519757224475174024122744E-7,-0.000271590885175045263584368824974342519797350461367847918430941,0.00984680903843850354680191142119695216336832064539223490604499,0.0328188115090378966741011178303742071492798640049324535496362,0.00282590611849648856504311756393096201461850623395977405277250,0.0337279401904260403586781154383262721423876007046119647571027
5_Kmimic_2,0.0804276548305763113892553887287480078737771066808212396483314,0.50000000000000000000000000000000000000000000000000000000,-7.68054292130625324067619925572617451287760119787506708918789E-13,-7.69621192796261165573383836722657823146535718538516096662508E-13,-1.55657663804383554459400044974944265887227432974393847385857,-1.55838156303301392491392031064385137286247696157874381772603,-0.00317555802402739252105056451906425837140201052648584953322600,-0.0875584740627500460443367474044292997241267428759247377199225,-0.0893384622993298002407857778854415154694299151271916331459359,0.00682564603644162286268877260138999810043704384289716047472742,0.00682004901250346189120208400362900104687072036526552912489545,0.0000940368767070385699947283745949514072532249290345960336749873,6.41336108124748196528102936357871159123407424184628329293440E-7,-8.95471185065155434162602589542515410639079855903302336662815E-7,0.0000238224291560493984737312670868394915387629199036412750689191,0.00103867472671819606903716893379396246398266440368944272203115,0.0000791111745969788588546536225654186137701049158618932699154952,0.000325523854631675418560368222819923027817088952729742044208718
