TITLE = "GCR Shielding Simulation Spectra – Geant4/FTFP_BERT"
# Differential spectra: counts / (MeV * event)
# Shield: G4_Al
# phi = 550 MV (Badhwar-O'Neill, solar minimum)
VARIABLES = "Energy [MeV]" "Input_Proton [1/(MeV evt)]" "Input_Alpha [1/(MeV evt)]" "Output_Proton [1/(MeV evt)]" "Output_Alpha [1/(MeV evt)]" "Output_Neutron [1/(MeV evt)]"
ZONE T="G4_Al_2.00mm | GCR phi=550MV | 50000000 events", I=120, DATAPACKING=POINT
  7.14771e+00  2.17550e-03  1.30958e-04  0.00000e+00  0.00000e+00  0.00000e+00
  7.86744e+00  2.16284e-03  1.31082e-04  0.00000e+00  0.00000e+00  0.00000e+00
  8.65964e+00  2.15479e-03  1.27922e-04  0.00000e+00  0.00000e+00  0.00000e+00
  9.53162e+00  2.13532e-03  1.30211e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.04914e+01  2.11722e-03  1.28289e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.15478e+01  2.65593e-03  1.58616e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.27106e+01  2.13155e-03  1.29580e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.39905e+01  2.12017e-03  1.30297e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.53993e+01  2.09973e-03  1.26456e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.69499e+01  2.07779e-03  1.28361e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.86566e+01  2.05672e-03  1.29642e-04  0.00000e+00  0.00000e+00  0.00000e+00
  2.05353e+01  2.57503e-03  1.60381e-04  0.00000e+00  0.00000e+00  0.00000e+00
  2.26030e+01  2.05901e-03  1.25980e-04  0.00000e+00  0.00000e+00  0.00000e+00
  2.48790e+01  2.02846e-03  1.25126e-04  0.00000e+00  0.00000e+00  0.00000e+00
  2.73842e+01  2.00303e-03  1.26417e-04  0.00000e+00  0.00000e+00  0.00000e+00
  3.01416e+01  1.97771e-03  1.24040e-04  0.00000e+00  0.00000e+00  0.00000e+00
  3.31767e+01  1.94417e-03  1.22366e-04  0.00000e+00  0.00000e+00  0.00000e+00
  3.65174e+01  2.41966e-03  1.54283e-04  0.00000e+00  0.00000e+00  0.00000e+00
  4.01945e+01  1.92739e-03  1.24802e-04  0.00000e+00  0.00000e+00  0.00000e+00
  4.42419e+01  1.88877e-03  1.23582e-04  0.00000e+00  0.00000e+00  0.00000e+00
  4.86968e+01  1.85350e-03  1.20446e-04  0.00000e+00  0.00000e+00  0.00000e+00
  5.36002e+01  1.81776e-03  1.20686e-04  0.00000e+00  0.00000e+00  0.00000e+00
  5.89975e+01  1.77785e-03  1.19401e-04  0.00000e+00  0.00000e+00  0.00000e+00
  6.49382e+01  1.73391e-03  1.17944e-04  0.00000e+00  0.00000e+00  0.00000e+00
  7.14771e+01  2.13400e-03  1.46281e-04  0.00000e+00  0.00000e+00  0.00000e+00
  7.86744e+01  1.67130e-03  1.16173e-04  0.00000e+00  0.00000e+00  0.00000e+00
  8.65964e+01  1.61849e-03  1.14761e-04  0.00000e+00  0.00000e+00  0.00000e+00
  9.53162e+01  1.57096e-03  1.13154e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.04914e+02  1.51554e-03  1.10356e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.15478e+02  1.45540e-03  1.08597e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.27106e+02  1.76019e-03  1.33428e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.39905e+02  1.35599e-03  1.05746e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.53993e+02  1.29274e-03  1.04022e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.69499e+02  1.22880e-03  1.00415e-04  0.00000e+00  0.00000e+00  0.00000e+00
  1.86566e+02  1.16321e-03  9.80105e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.05353e+02  1.09504e-03  9.53834e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.26030e+02  1.28777e-03  1.16498e-04  0.00000e+00  0.00000e+00  0.00000e+00
  2.48790e+02  9.64478e-04  9.03957e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.73842e+02  8.96606e-04  8.74094e-05  0.00000e+00  0.00000e+00  0.00000e+00
