model,a,A,eps2,cs2,rho_plus_p_scaled,udot,vdot,w_phi,H_km_s_Mpc
5_Kmimic_2,0.0281838293126445381910192369915511071868304358377095400294105,0.991377850174165605865835000970852593797537471258315198731415,0.000154536753830961447094018768829984512206831873781657615138405,0.00316253591736074215638370512904440274536250188752262089434370,745.545313840604650197674599565421550033259711941684156314034,-2238.1219284855678958425547040293138696470208099650021472044,-7.07814098626829881747573466954729871629773834353811496271057,0.00306611792591740458430837166152935214734589114677152759976112,7966.69470101990762537512182539412265788713987747434634040806
5_Kmimic_2,0.0285101826750390928908047985609271148939036365938652253519821,0.991379626212585603758417659108966146198888591333891038628737,0.000156680676723804023681177534451406995074751008694111601361540,0.00317179855335349494671008113408864353789942394058166834730005,720.139230866920876341712262751113448880185331937566445365216,-2161.8732048994394519780156198074123111250046194889471213996,-6.85702630383372581765486259231463114320879363324603428249057,0.00306255582571888580306114447563697139130766295991147820991805,7829.83525917155382404916824536941682887236175583258167457258
5_Kmimic_2,0.0288403150312660594239196924658819891726331437474433503107600,0.991381426893235725791570007937354426824072102092741255600201,0.000158854272943445230776138279877673520017640079466076215001977,0.00318158784804016014154034306023575641183444690086548524326392,695.598460060407923457185181334441722631223910969862803482707,-2088.2210425475822490125823343989645141152983407050586552211,-6.64385869299114189787517560513152258735737581892416229976853,0.00305853207365524408130295533118435877587866545159090154087316,7695.33239545419404453811496968927821183091264198879259780954
5_Kmimic_2,0.0291742701400116686418179265963855394820840769281363173073024,0.991383252557261591000933866774268859108951279151447884866758,0.000161057951391912031641175479187870771340415926150702007470380,0.00319190673102962217602196035914583602477040528647001395132088,671.893529718735685257575934793434608174735576388879601223414,-2017.0770135234134142539010706818869365435744126165271280728,-6.43832169647051151339715883843719614552717935961775684176997,0.00305401175116895496661706911301341664555816705790858405250505,7563.14538981634950817090267316591177952587673692844354544027
5_Kmimic_2,0.0295120922666638570793492842319200749053131000834404603956958,0.991385103550512126074154239210517251902233907506649011767932,0.000163292126559666652272208085690268984142896312777522798300719,0.00320275822485895092333334817073388112703150061990796811281721,648.995972325668484068617577362460648334161171927260968020690,-1948.3557027406660756421450589468034791089051506882787323942,-6.24011225190350954285157573329797443719206647031798882732003,0.00304895860306694785164135939954019145529418839133391110141162,7433.23423002011462931529520086301390952030159064008237594860
5_Kmimic_2,0.0298538261891795961791327696252157253776879544640866045342230,0.991386980223603909579197010722906956168175010273132359840868,0.000165557218600788801232559877748313303163223198429569371189116,0.00321414544580207244396764782526919439305137344085570759778642,626.878290308669908351217803707589910017416229555347688021537,-1881.9746052008456170664754879021101609571650256616067564869,-6.04894010642145122132091783532551942881024892532703835677503,0.00304333498721086890811636499151166180144290590098737146351899,7305.55959922417957780742663674221201360416338945228463977680
5_Kmimic_2,0.0301995172040201619863114517857679476021210919856614283005814,0.991388882931986383654244599179407323433695265087681984109507,0.000167853653409138365098988209331527585213032479943573944353705,0.00322607160469702406652708180075506933922548938225639101516326,605.513922965542501285334744138710372233978724188552064030273,-1817.8540267678998699935000805662774482012884576671170642462,-5.86452725724006567539171445408899941985136511246959212800183,0.00303710182242515787846899446920784762409960775565499464103577,7180.08286378787985442291984007625590936778792001059054611670
5_Kmimic_2,0.0305492111321551320272578838540492245268490668402167720569606,0.991390812036007944524219650374947013710520147266683114354118,0.000170181862695510555534981863189082061336316487316860358651555,0.00323854000779204604890691443336990889066442303403374586766200,584.877214520125956578515322044166970931262992134103480605183,-1755.9169883301719828392141579293459881669018225892401069376,-5.6866074170689812044307537975791815010981867016316682004768,0.00303021853456169203322322238192270872490322361429234708491071,7056.76606129225240322716654439681186959440662677910112202827
5_Kmimic_2,0.0309029543251359051955130653884386597494393838571961043243037,0.991392767900982923349325657645405161164471880454641580107933,0.000172542284065795608575157378463888685723011983572530144740715,0.00325155405761076697599489748943341422627863120848743229106351,564.943383268447516431010305491353583058390571374433163351679,-1696.0891332338148709770531381371345406311008876992614744964,-5.51492550323593950423539258218066930194421948830346116116687,0.00302264300065778834895541828084985506431883368898810053686354,6935.57188877415323437265942145532549132013393181321590344627
5_Kmimic_2,0.0312607936712395496834412189692790037930932397011588308636089,0.991394750897259469052838338147001459776477654497710873993748,0.000174935361100155261955313669188336793738758860440372242192732,0.00326511725383674505076271734843694620463922181987172452290844,545.688491778041216541568774198537699682129507554466619175552,-1638.2986378758150443781404915237822381287029739162016099817,-5.34923714946556124974991672105964340588811612838821391252613,0.00301433149112234050494055888194252593090636463479730000735108,6816.46369116956550511092024459343148531359032610195548104725
5_Kmimic_2,0.0316227766016837933199889354443271853371955513932521682685750,0.991396761400288344918742582204765016897436799954736160341754,0.000177361543433228362238965534605344889661245951861007037250884,0.00327923319421763253120701000942229935497660380789045560144973,527.089418104430108727464462863315165856707695473140687866681,-1582.4761253486061103035413812786280808949654212492895837342,-5.18930823930005226327287711596789098075417437145888958088658,0.00300523860988280014005178061613607437568484619681643318690471,6699.40544996229953578785576154948308450724510599303343986665
5_Kmimic_2,0.0319889510969139801047861124778521089742582559965585865329002,0.991398799790692650894696535777040178677633047233462996638773,0.000179821286835378080055748727150212490001309011283341118013632,0.00329390557548923575734189539471692374926631475706737679096610,509.123827989999181394154289344637675415249807693901809467708,-1528.5545820319530599355180214133689148318175838051406222014,-5.03491446019466857083873887688266177241424789387107794054546,0.00299531723242359154160947330326539326627597078939534582218358,6584.36177203435735106898309005451414328834368436250929406434
5_Kmimic_2,0.0323593656929628262678674850754556695488714610783962816475005,0.991400866454338483682226466666539335823155085815503102925951,0.000182315053294993338961879880010142477735208766519617101311627,0.00330913819431974850169041658838123360328663374161127691346051,491.770148011677905605620796988784703309736786197838060368599,-1476.4692770313621120070736343849842850313465954457045440130,-4.88584087736414613980982400811389859466730713401316002233910,0.00298451844164437523548557264890730817331482336876125435830557,6471.29787871430406362696506828084660537748534123812895640714
5_Kmimic_2,0.0327340694878838188337918140401414308836256147077173807929935,0.991402961782406546844022938704205146175401956274511259508228,0.000184843311101857191238870759648431961391181426168505419800608,0.00332493494827444176480963162928276516640479313298286178684815,475.007539645001621298936181794234008181882240447981073290125,-1426.1576843657217876526478054898136941461951768024737941746,-4.74188152649773881680546985135236877032217381093181684631967,0.00297279146146434859779314066333813060706660353349710735655838,6360.17959502005678642233972047380746601563890525440904383070
5_Kmimic_2,0.0331131121482591094301699894155826725496754969200493593086718,0.991405086171464723307729750894221536287328174064832756624164,0.000187406534931595002344017257759897083428497753175042400882350,0.00334129983680109862565569995908782310708982259670709870701835,458.815874213231755049319526479488925917475312911704537209426,-1377.5594078102132612546792825857173835201136028090472059327,-4.60283902450008363731112679302634716017416777655719869734134,0.00296008358809649051613647788289177658668873686315142320623000,6250.97333909256879830953362385546537776898313282310404569007
5_Kmimic_2,0.0334965439157827659548772619089737339711956899485074282328502,0.991407240023541622796701197518759551415359313417534156113146,0.000190005205931215434693932775297557945698461472996351336166986,0.00335823696223648834639299963803254504016712502789229563881951,443.175708691287489653256457751813326142670798180576556743081,-1330.6161083037459578022525920996443548304380970316141990383,-4.46852419745291000168625833773782128017809556360703263361519,0.00294634011891332232622045801473040970228153225207161677269901,6143.64611181695242319472555481492279074268734327301144856643
5_Kmimic_2,0.0338844156139202547048273590502113867535363610801227690079895,0.991409423746201116870859399029189636742122539334539233412335,0.000192639811805757350978712161933898975483825828835872596290030,0.00337575053083417962391454068364372303572015569490462609394542,428.068262335277301422889285053720113888486455793088396410711,-1285.2714338332817925226252005519457387470656913547778029412,-4.33875572502870818405075152405951249665003335773215657668095,0.00293150427882336891568581558431367241828568267995842755568870,6038.16548662764854196417910095556932996942805188655133754189
5_Kmimic_2,0.0342767786546450356734513528843412559771931036394771657804311,0.991411637752617874415020482521642599405967093873360176673719,0.000195310846906055887246321131778719147032441850898845577448149,0.00339384485381399867720457746114623108139890033335898424455154,413.475394109419012720901401090597569096252082267107606208705,-1241.4709517104121810479828763533298576293998353525358697892,-4.21335980062194963963838420882933785265323070604401538483063,0.00291551714407506235922943697899283155911097090760359141096100,5934.49959949431386492267391631052491619810097123362558549668
5_Kmimic_2,0.0346736850452531639452911317059914921651324428074207068627167,0.991413882461653910567884796756797925615572260682647788520864,0.000198018812317641076540587816415668967682670737422170679238510,0.00341252434843344376206640300097937975170031899290189032329901,399.379580883102900222955552643567679688574646324146377915635,-1199.1620831584496640880952536459739353588112112230135073448,-4.09216980649637954528462949548250772903657803042191670570160,0.00289831756340233624161165698172093914019359499856521871404301,5832.61713908515907600306554282769511944862188322074763074774
5_Kmimic_2,0.0350751873952568004557410075955635810195308080979967886332729,0.991416158297936162242310463466783154145726250929320203704370,0.000200764215950782534896733352808509122875855881879223819102050,0.00343179353908137371397759574004564557831970115969174155479349,385.763896371785136580796849401496924796458544248650285470431,-1158.2940401310942382289960070333647503279168159378010222008,-3.97502600327835060767797676366391742711743064600550142974011,0.00287984207642361264646691731427936196656118743204722400827065,5732.48733710453174345393519298901789588306818787424115525143
5_Kmimic_2,0.0354813389233575458433218702264490620491346832065323630680339,0.991418465691935103546519508252586137825987473260718370410007,0.000203547572631693852969615671038337290118897961243465829588370,0.00345165705839429423722838973765045607596743217413959902775804,372.611990796299566550653261158734080234422687001081631432124,-1118.8177642864366900150280805055327132262386178352379477807,-3.86177523315620293172742269994744429417383394813031648531243,0.00286002482920328656078835396818344029982419328186741336955982,5634.07995880159749947197250141548843966393725732796900717296
5_Kmimic_2,0.0358921934645005217023367512102858929107876864217122275386482,0.991420805080044414576529464616740419896569207053547748227455,0.000206369404194910468464533956572563714140109173400211738359119,0.00347211964839557188533863638310584621898951506963613301429933,359.908071236045630720842828056649989062295355181072819263982,-1080.6858680426707013280030285772430666227271326367631724749,-3.75227063617438119075535907151271310759805973907438829294861,0.00283879748688216532362231619874753753879272024207193954726651,5537.36529364703144718553634754735085917188417246450870702988
5_Kmimic_2,0.0363078054770101342467371212362463745668589690587771531110074,0.991423176904661717212368345937191996768891412487227900338468,0.000209230239576854926830136752513567667342654662066090731687832,0.00349318616165791201530973927506883734879775212458901086510626,347.636882652350215061100648362590882611070257273515315474497,-1043.8525776444054232918327756221434132177637916581160268990,-3.64637137903837815676067418232266255825942517328830218449903,0.00281608914328062514551909451236862269062388302216865288185310,5442.31414617468908087107361095390702051346841667365210217152
5_Kmimic_2,0.0367282300498084662229443729071978641123414198321845063954657,0.991425581614270391714524621592563979383275524277314044965479,0.000212130614910603570328073433504368680178511917893894713293118,0.00351486156248944344780400062927095852382019664946061555584106,335.783689559112350161047190671840152774460016259825196931257,-1008.2736781709036861287417504510130616353654584986607239825,-3.54394239587276077855201538905546990300551558671326671548533,0.00279182622737550433590853072153167885165790231202681175617533,5348.89782698528222715051036588142070331672880318794358284945
5_Kmimic_2,0.0371535229097172538616558413535552624301066501513144637393925,0.991428019663522488082613438904595804883010888104323706959641,0.000215071073621868828583663864186474061065257982500760370417049,0.00353715092814375912808501931718796000634181976083928884422022,324.334258318623002238487233157520724674313536357327490318844,-973.9064604199209996239528665409155693200950629724031700129,-3.44485414039952677709288775191813212905609829615105542598316,0.00276593240654896569860231565969875172399846005772557103386487,5257.08814390914065354282944328382580861391768720966587577622
5_Kmimic_2,0.0375837404288444167377710959150307399790552984575794916913823,0.991430491513322746305412648406279124535750350340572247297795,0.000218052166526211417013893568240520885028324230495488486172375,0.00356005945005426875970156480206583919263269235075914418294540,313.274840041208646501858452458259837106463172306021017909489,-940.7096696030898762990307834248712600457922652274832554601,-3.34898234902790901032632406968134094068106395434477919193304,0.00273832848650473092524296963744683904545630941440337106038703,5166.85739332519406801695363096521712655491632898127402436194
5_Kmimic_2,0.0380189396320561196149706229716365958353472709520102923087564,0.991432997630913739800243772214993982781254854736158971950956,0.000221074451927496883090016131169752534764184842130842791923727,0.00358359243509322617562482871368751472217050174643519602871186,302.592154068077816868741804922710426915618019714156177412910,-908.6434557909855509338592996417122732122831981361045765736,-3.25620781436954211591080707562672934507575019517408301509510,0.00270893230774422043119088823944201687493721814266904809726608,5078.17835163336227053930332202461578347560581715825801216966
5_Kmimic_2,0.0384591782045353566886509406298476947062860309825823128672705,0.991435538489962156510150156636510911822784010560271935272118,0.000224138495717611074187152993295337608498027908550346422318321,0.00360775530685580112099091630025285905666223936310191704856953,292.273372017455277049058867400258415053235250107208869955320,-877.6693260481255537519300954831945795556817243253505783931,-3.16641616871467937099404187393513268960390082740593797001582,0.00267765863849222603295303794653847051749257783683790531024629,4991.02426687759323599539593663725597377138657476537663718503
5_Kmimic_2,0.0389045144994280601093703702858583640990726936969707364965373,0.991438114570646232299463106320337944047622915827936847986014,0.000227244871477449234766324565050526118139376872395451844489212,0.00363255360696957214885311210954368563612309557909082233168244,282.306102374769718433859005020641125478683598179651041030435,-847.7500982001994059152400020730362002933465846218792210515,-3.07949767702594334627886694654885705030390218737996654096187,0.00264441906395880468659092753249395530345028055490109731809899,4905.36885051683992781209711479614987383039166416777070923978
5_Kmimic_2,0.0393550075455777462702082687451093245716518859549689181854343,0.991440726359744351462152413350202457272619086125819477369052,0.000230394160579193574787696698732227555545109818172575354544607,0.00365799299642982447646400751438693447268793192591661533673308,272.678375608318792157103504406823594287930951013151539416546,-818.8498561777984411820468016363433084476127580763955334445,-2.99534703902595573927789522556579428247035440149036430768914,0.00260912187182111318624586258812423133051174202514885065159567,4821.18626934131668320119042644808492872776392988511472439706
5_Kmimic_2,0.0398107170553497250770252305087752043487677037297380446865284,0.991443374350724829332835630574916250146940639353052629360819,0.000233586952289894285528383216955410547956649553707804291611505,0.00368407925696104391558935321386410302779540201756939492024432,263.378629792470629452956403384406117337269131074824115009752,-790.9339068828218266783162282312968088168813860039016037061,-2.91386319997416173325266417596894485871159731403308374050498,0.00257167193380591076211549316363041811893908719596580147299780,4738.45113753142509384519833754276339571419790133082437463540
5_Kmimic_2,0.0402717034325459092920881420849168213076008829526803264488881,0.991446059043836892167475594529902935249567681271674261630406,0.000236823843876369113333296526694225094690920052037476584257930,0.00371081829240500537715295547210934182652136157663057914459393,254.395696721074571612250358566050183545896846451402655978134,-763.9687385255755855262190164418123331567877462199651145660,-2.83494916974628243967892233504652577067943760145977270530031,0.00253197058325044396895636605934367904739591942965983113351700,4657.13850885678744929560512657998226166221822264387027402040
5_Kmimic_2,0.0407380277804112730504655600789164101268912300106958313811737,0.991448780946202869639632604893540822649103078345702897737407,0.000240105440711436736221117918766250679267560636407861830122729,0.00373821613013586195901529026350730162638089059505480498395483,245.718788494346367272086108028124400332333174096295765821392,-737.9219803823590610414374353092599321816946092982903064219,-2.75851184984713373529194591166127341837530373231726438601456,0.00248991548851640176586009878557134920810695126510618754813464,4577.22386901287303318719221281429740537949406286761901088002
5_Kmimic_2,0.0412097519097330207965974645647323468391555933865791533968569,0.991451540571911615478660449600635181913158443559001644850500,0.000243432356381499322655702640226226928209684480874997279837764,0.00376627892250264825672307568471776601824789631767931350203743,237.337484563065323429554404116307582464325740992616617746452,-712.7623639250499752996134962754433366879067303109081715019,-2.68446186800407766945229976490228058608531876985913131700226,0.00244540052212859454596145045870249265137071616143648481793147,4498.68312809274888302721708677441934112537896663965985049073
5_Kmimic_2,0.0416869383470335401771092128889199762167322328867241430482822,0.991454338442113171958447856149718019140363302826237039532687,0.000246805212795489786130735586513723931414380838384966394580733,0.00379501294829961929138722028865934061341940875775022317414404,229.241719214473515482962760828826736999250968751814185774730,-688.4596852758571181781299695655852776861957649892344838299,-2.61271342000415851833499041215691276115648289777654171217965,0.00239831562550697606703397901506747078057737397442584538395041,4421.49261319153206084236718267741678606093435517886691781188
5_Kmimic_2,0.0421696503428582248569013359509406378250966577101742598750236,0.991457175085114694129212256111559303530002832797757678911687,0.000250224640295199383455117066404595059006008525571285333324144,0.00382442461426485432712949259534764383391148822639552602271866,221.421769484800844716533329421984507343699636660910954976131,-664.9847689420107783480644465706338913725405773255689229452,-2.54318411845305285289713329904609715927084557264943826913594,0.00234854666915759949806896721740150730998504883917579021158796,4345.62906114116505202678026032023318289814139706709323482544
5_Kmimic_2,0.0426579518801592658004523896600975319499453929539193328227550,0.991460051036477649870453837447567070645704171010302648462233,0.000253691277767001438719555812237066697314965443106501041508919,0.00385452045660756285337709662388811371489267107116952122184689,213.868243483855129653343081557444128915244522478868925971097,-642.3094327867072472214904201113969866587702180416378165090,-2.47579484814836352103360030132043512504769499127452927251433,0.00229597530818508668087918965912815762590504027127928001000807,4271.06961137317963062564679212985208786762019530219444096637
5_Kmimic_2,0.0431519076827765222807881888042173717489482318765320066209690,0.991462966839116312030477136916610598102925656328019502058817,0.000257205772754987108820567581185440251572736534468983264048440,0.00388530714256453813518117327847493043580094547560754032241919,206.572069117614158859406234123683674206752997443854142384641,-620.4064541941169753212155951787069977345576570271085823324,-2.41046962777354164130406749258264607105707794964865909743799,0.00224047883298620263113597778670102318810144525438372286455209,4197.79179890715741794168751575087473229245110656214646555124
5_Kmimic_2,0.0436515832240165967463834996105346613616901789830005270877439,0.991465923043397559106886826510254125222649316904405820390486,0.000260768781575529240064081008969430711846900575416097005705466,0.00391679147198621198809357861318734991488310012312300476477152,199.524483195237323677191515816044584662047469676695263804236,-599.24953738770805770774513566581704263996551495380091936978,-2.34713547763185761829896078903508686521351436064165727027208,0.00218193001498117563260360804435114862303561173875671717540199,4125.77354746263743434087803401896395262877051116929227589061
5_Kmimic_2,0.0441570447353312506930772654770829134039260818970533026236477,0.991468920207242001113165314039431839510908737218349298464287,0.000264380969433290498712816014288007341562784746031644922261543,0.00394898037895277281325310760960637008217806670027898672141114,192.717020907378675672947561647639161315336565663631696687877,-578.81328186252942800218117789683427088227016989288192577169,-2.28572229315238956353660330130908792253495003895130038504380,0.00212019694723649838687596539627724298774747126676241633461062,4054.99316269226221768585961084871673766523970033360525729446
5_Kmimic_2,0.0446683592150963118556250524319376616377300178608014568201672,0.991471958896226447468843236947738021110545321933669863327381,0.000268043010538692091323270670526018470043319607392070694876825,0.00398188093342081743338974312752133651900706416520475588318131,186.141505663131580782368999355530677365458466325243747475520,-559.07315189344314564406185447360671857063568000957068633987,-2.22616272391198183821654465581461633896838236320501361296602,0.00205514287983010003274901105845123122535401860200033683717864,3985.42932553399457182685817044497796666614634838709209319588
5_Kmimic_2,0.0451855944374922363535279703485306566914787009571468852721401,0.991475039683687733944880276699993696099037735166289983257147,0.000271755588226859523281293018673283594405726259777511225594787,0.00401550034290101590151189873392237840324964462447462678283595,179.790039273368116225967295508675841316482606725075519132189,-540.00544708259410630735644101238187614258618622151773871269,-2.16839205792857303084883360078570262791023776848346919620714,0.00198662604980700607859305644085926208531923018031827058044126,3917.06108568027673058411883876368967859032539029388925850634
5_Kmimic_2,0.0457088189614875029000314064439533528057096013096479494550704,0.991478163150827925891682803598195274594770819586678894349257,0.000275519395078061976029550668057642213146204591806496577670252,0.00404984595416727721102232474306584131754495420886352698090190,173.654992468654504415688012761280105598205913162763158160092,-521.58727391065997240556758042163831858710537436854572244631,-2.11234811099222571120095207787394994647960172007376923316605,0.00191449950557091828801691425325968473697758263626826615731576,3849.86785516204269189084331484309015156487885849638874103504
5_Kmimic_2,0.0462381021399260298134654968972522460361000699647559093207793,0.991481329886820915174695951378897719267710472295542570463867,0.000279335133039662015023377416448810478982910798572523842036597,0.00408492525499791271869579953327095500411904866114479521877173,167.728995740327709299966504124062699982111932337409991111292,-503.79651825763563639391442374903362712634795594313730692069,-2.05797112081063284263981770592199071997314360870663162899335,0.00183861092555456556168776722625495532203127592099303109655294,3783.82940204553270814106408652054017681108706441198310447427
5_Kmimic_2,0.0467735141287198193582090392093933845338630184957139695852865,0.991484540488920428441719497017789890629604002882304864187935,0.000283203513549592471388959198189422095520852022353172156936510,0.00412074587594930309997510019744634330823208597906219123496003,162.004930493708326371809566015095057182550408400350934108807,-486.61181886007656856089958199683569903653150203695766866751,-2.00520364575584983020987425336501781976858573266602546658798,0.00175880243100921754898886231863610786969453328788032437759462,3718.92584423989642690116332498658041489936315193307858369076
5_Kmimic_2,0.0473151258961480478903271112019859268194036766786871638959313,0.991487795562569464547007448551664333964805850948765025645135,0.000287125257661377470522903499647558828749079799531686673423148,0.00415731559216258378886598691274795609718011672157671081036225,156.475920502801552440857473021887503293359001877133289100925,-470.01254167285538684389434752274077335709716390420144413963,-1.95399046800852788272701903644233859631447921059307196894576,0.00167491039275143433230291988803366307151153940764189433169451,3655.13764341360797529073915953613385349865692282223974160368
5_Kmimic_2,0.0478630092322638343922087739333653771146003943462931270524258,0.991491095721511179159817950121923965433378887816784180981067,0.000291101096170714710395936021029452748616062649162690809033183,0.00419464232520387311162623881507472919885744843003484668364483,151.135323656201783449590560166259806075712883499125033930045,-453.97875510457729352416294222693221966047445013395031558489,-1.90427850090502377806577870849814205023648701063605892791029,0.00158676523170296894037456916060829315198546170034326665348391,3592.44559901775238551435223903321618685989411323292649144030
5_Kmimic_2,0.0484172367584099342531850645641690024429411169084451280424363,0.991494441587901234789379766679352539365970125898278030125340,0.000295131769743636221034482165666517870431741292400293809801456,0.00423273414493857670354942983044970084941519984929323391233131,145.976723984267700521727908045917690499836021087322003420347,-438.49120609685397974214185633800526752610681289237539044346,-1.85601670030145244179064700701170530785703049348242980546598,0.00149419121305776732296990401291825461896011017285427086363471,3530.83084241427818193521733935016634140796916596663818717218
5_Kmimic_2,0.0489778819368446195910308561354848814914337053691890981888939,0.991497833792421634664230295402121524219392241006092082637141,0.000299218029046264964478531524259458312264672702791730255789053,0.00427159927144031130034169879169234493878176071754711343116004,140.993923957973993260864106024206214471393999493372421710645,-423.53129701865348521260805330187349374323085696633004140468,-1.80915597977705031696147541325167173739924911276178746365908,0.00139700623390824730722866578645941139243244764072464954905105,3470.27483110734570514513694309306678522656144539991772897409
5_Kmimic_2,0.0495450190804790220143608054352198210973724623743093480273660,0.991501272974396059111553144045166138818798847838704277927287,0.000303360634876184761376317398163304333737922112401687493541691,0.00431124607693500061856561487631065140087100868212760898119536,136.180937050173547557232423644763948106061241766608057555478,-409.08106334792655478311666292060660694786804703212014652321,-1.76364912950714682931870155685407209808013028416611417058402,0.00129502160416151052797352739806043703038307027472086580317226,3410.75934307593484884326980629147635590780991872172320371402
5_Kmimic_2,0.0501187233627272285001554186884945768060471989832819263929697,0.991504759781906723291495463275663331206719585826335422756139,0.000307560358295441156197327198334216044653334962418041275989060,0.00435168308778070578183733163966001541608359743617148257502981,131.531980550320391100552516756078066614198961914553671933047,-395.12315211365945044706938403630976222315666183564807016709,-1.71945073864361506158115184608259124236200190437561611900656,0.00118804182057487810712854262391849739806302956893531432767398,3352.26647120590934385850440624957658855979739012420483469233
5_Kmimic_2,0.0506990708274704360059565453436727179440553787767087870788274,0.991508294871912775352470308252405941866691344015887402586052,0.000311817980765190957743774843056274251663430109968157177067727,0.00439291898648376260912617981616202219873094538009641148347221,127.041468624009328020954292241650160597091081213814561874060,-381.64080107242011085418938570449221390984240772980606141727,-1.67651712104790701561539254699107756175970652506295402017758,0.00107586433373917297684114638599343049474383047388619031677705,3294.77861781976755293848243937737319412827225044345043311003
5_Kmimic_2,0.0512861383991364855546333464987030187675789539844457465962652,0.991511878910370254286140438520574631697030679688441744673301,0.000316134294282018315133052993769922599749324712299848947633096,0.00443496261375180805657521855428106833053522880868336244862598,122.704005608983375938703300061129039114808212734153481954589,-368.61781859435011431606863576400034749587467751026234913704,-1.63480624422868881584045528547668074328399305212640474266644,0.000958279307837532670051192633050883942948209425127759220601122,3238.27848930234195232411948992931954821026795564108184262474
5_Kmimic_2,0.0518800038928961118230438989953028920892666816626283401817494,0.991515512572353626975129438792212420576228660586090096956928,0.000320510101515935311623271361875812051230156157166801140264187,0.00447782297058428819241698058040191136878690960532353594864571,118.514379539545202771817244643280355721503145370378318923409,-356.03856423441017151528561476999998720050033810703325522388,-1.59427766134269145954004618238868089777239930311077565855821,0.000835069373007262218669545108482731086091570861007448084097050,3182.74909082074108371811323977706129024347233723044780889581
5_Kmimic_2,0.0524807460249772597364312157022412456117940234849433701092198,0.991519196542178924142505312851585890068320682642490370187121,0.000324946215950085179471428428586049539128683821336399652027517,0.00452150922040105028318763024565671267232202506740517747472430,114.467555891584093169096531093151444250208579187747778128734,-343.88792996551288932220350839235595563168837756353435411994,-1.55489244612369716279665961519300981257606145380689886346116,0.000706009370132366349486881414867242322379718900369537132581251,3128.17372113685877487615962621693140039789246888124000896828
5_Kmimic_2,0.0530884444230988352200461868367748268964069695466421082325401,0.991522931513528495129721359421965713326433265956326555423646,0.000329443462022166358356858552726480180291977026292774247592962,0.00456603069120963187562062036407348246930680575201664685280116,110.558671540695889736532358280312885976576680483150954465607,-332.15132205097431030713782484296993523857548982435147428200,-1.51661313061060327194636340926526431034016196272536369251756,0.000570866087894975238275086760838277600563443773233527607716651,3074.53596751080586029300703116002695979301118249943499205687
5_Kmimic_2,0.0537031796370252730903581209851921106232897115110733284904984,0.991526718189577401648968878517673420124133639269693767424282,0.000334002675267595737676222630444176554287800420974899188792124,0.00461139687781187016907276587520137459370220009127903455394638,106.783028926130175142144659684506876361309362577211802800318,-320.81464353448621221827550053688053742543975104808877035090,-1.47940364555125779971027732225740782951816310319797971697239,0.000429397991914943580162706643267553887404555784833193546770988,3021.81970069364949667579956491422364099720758694796798451276
5_Kmimic_2,0.0543250331492433210823945522084569490822623986402587459199467,0.991530557283121470876784851527529482050203694088469105267464,0.000338624702464429539122349379526066443779367411002506505950945,0.00465761744405046548449578986119529304290713731341298711893364,103.136090413546999452314770809927886239164586666001900724520,-309.86427732655528308744210802766671460826696738372885962976,-1.44322926336425502182165094514867033789929297029540036535305,0.000281354945808506873263289928391290600238352601348782219197100,2970.00907000787447221443260819578640053369098762636903066628
5_Kmimic_2,0.0549540873857624552093684436010810270600333030501201596817810,0.991534449516707028478253005376389124075301942805503319689468,0.000343310401780060410296494577006450542046272815812923474524552,0.00470470222509614324383720879330511316841171483800275989374470,99.6134728498050136886835160792118641123262641591362260510429,-299.28706986707397378469692124673318072655782509968760628453,-1.40805654354612780844000911371594921331214120531465190577721,0.000126477923999073308378693895732185328439056341926157928339423,2919.08849851400966496426505290680127687147774138097097424528
5_Kmimic_2,0.0555904257270403580379500995260712081474718471896914184750165,0.991538395622762332375225442164328641640958934390203083143341,0.000348060642919709412567726008874820804518602233647630939724361,0.00475266122977606957396400638071681962994455221533465424914490,96.2109423032342362684151166598227540464595009645286412582166,-289.07031534438194278477933610496991345295485178546024809102,-1.37385328041638651891587251278015187862398864858414313246168,-0.0000355012838839300703676981025113141904405174576260225396596290,2869.04267826189102461819304467011513241054186696612416119791
5_Kmimic_2,0.0562341325190349080394951039776481231468251043098691664081689,0.991542396343730728297660104526381278151208392613849999726342,0.000352876307276731696876592634366501740555005727777750155146537,0.00480150464294418643696130848756787602276345081742791328801274,92.9244089830701343815123621400567026529317454234823927581932,-279.20174045184738967859279843034415459794962429202633197295,-1.34058845309764291552797202900768557624808964082878368988357,-0.000204860377178692889044547721970015471492481139593180708122558,2819.85656562506014401159109640297447723395572261221850377968
5_Kmimic_2,0.0568852930843841449464456884242717317003355082049505240592959,0.991546452432205548384401516908640666536283929391375258446444,0.000357758288084754769572118442342978377362926391422922549162251,0.00485124282789414305873435297608887935101228926024323958980862,89.7499223319415185007005499481038600240933488113366206626053,-269.66948966364503766909964714565214507491589129136835025086,-1.30823217763263173400154802046641696528643892255960524035586,-0.000381886857093360658282195341857710044510447429472159412914708,2771.51537671682466210959028205467260718785945491405788910593
