check,file,files,values,values_failing,bulk_values,bulk_failing,near_zero_values,near_zero_failing,rtol,atol,max_relative_error_above_atol,max_absolute_error_below_atol,bulk_margin,near_zero_margin,review_flags
kmouflage-kmimic,5_Kmouflage_2_scalCls.dat,1,20994,0,10245,0,10749,0,0.0001,100.0,3.855050115560344e-06,0.00010000000000331966,25.9400000006134,999999.9999668035,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_2_scalarCovCls.dat,1,90974,0,20373,0,70601,0,0.0001,0.1,9.56315507597302e-06,1.9999999999881224e-07,10.456800000163684,500000.0000029694,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_2_tensCls.dat,1,17495,0,7524,0,9971,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
kmouflage-kmimic,5_Kmouflage_2_totCls.dat,1,17495,0,13933,0,3562,0,0.0001,0.1,9.009090171962534e-06,1.9999999999881224e-07,11.09990000002587,500000.0000029694,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_2_transfer_out.dat,1,3016,0,1773,0,1243,0,0.0001,1000.0,0.0,2.600000000002313e-09,,384615384615.0425,bulk: no measured spread; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,4.947360088689104e-06,0.0,20.21279999986758,,bulk: below 50; near-zero: no measured spread
kmouflage-kmimic,5_Kmouflage_3_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,8.285827919965322e-06,9.999999999593667e-08,12.068799999942375,1000000.0000406334,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_lenspotentialCls.dat,1,27992,0,13948,0,14044,0,0.0001,0.1,9.773260359665755e-06,1.0000000000287557e-07,10.231999999989768,999999.9999712444,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_matterpower.dat,1,1308,0,742,0,566,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
kmouflage-kmimic,5_Kmouflage_3_scalCls.dat,1,20994,0,9482,0,11512,0,0.0001,100.0,4.7418534957979015e-06,1.9999999999881224e-08,21.088799999539678,5000000000.029694,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_scalarCovCls.dat,1,90974,0,17431,0,73543,0,0.0001,0.1,5.662482092406046e-06,1.9999999999881224e-08,17.66009999998234,5000000.000029694,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_tensCls.dat,1,17495,0,6739,0,10756,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
kmouflage-kmimic,5_Kmouflage_3_totCls.dat,1,17495,0,13948,0,3547,0,0.0001,0.1,9.773260359665755e-06,1.0000000000287557e-07,10.231999999989768,999999.9999712444,bulk: below 50; near-zero: above 10000
kmouflage-kmimic,5_Kmouflage_3_transfer_out.dat,1,3250,0,1781,0,1469,0,0.0001,1000.0,0.0,3.6199999999998696e-11,,27624309392266.188,bulk: no measured spread; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma1_const_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma1_const_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma1_const_2_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma1_const_2_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma1_const_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma1_const_2_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_const_1_lensedCls.dat,1,16995,0,13551,0,3444,0,0.0001,0.1,9.366628575755183e-06,9.999999999940612e-09,10.676199999949024,10000000.000059389,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_lensedtotCls.dat,1,16995,0,13558,0,3437,0,0.0001,0.1,7.111111111157698e-06,9.999999999940612e-09,14.062499999907875,10000000.000059389,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_lenspotentialCls.dat,1,27992,0,13949,0,14043,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_matterpower.dat,1,1308,0,734,0,574,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_const_1_scalCls.dat,1,20994,0,9630,0,11364,0,0.0001,100.0,0.0,0.00010000000000331966,,999999.9999668035,bulk: no measured spread; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_scalarCovCls.dat,1,90974,0,17553,0,73421,0,0.0001,0.1,8.614525813483035e-06,1.0000000000287557e-07,11.608299999923954,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_tensCls.dat,1,17495,0,6907,0,10588,0,0.0001,0.01,0.0,9.999999999940612e-09,,1000000.0000059388,bulk: no measured spread; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_totCls.dat,1,17495,0,13949,0,3546,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_1_transfer_out.dat,1,3276,0,2004,0,1272,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_const_2_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,5.546219419519749e-06,1.0000000000287557e-07,18.030300000042022,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,8.052826542097515e-06,9.999999999940612e-08,12.418000000028941,1000000.0000059388,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_matterpower.dat,1,1308,0,727,0,581,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_const_2_scalCls.dat,1,20994,0,9576,0,11418,0,0.0001,100.0,4.526238605215923e-06,0.00010000000000331966,22.09339999989451,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,4.668555875633288e-06,1.0000000000287557e-07,21.419899999897726,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_tensCls.dat,1,17495,0,6833,0,10662,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_const_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_const_2_transfer_out.dat,1,3276,0,1987,0,1289,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_1_lensedCls.dat,1,16995,0,13552,0,3443,0,0.0001,0.1,8.683419878141671e-06,1.0000000000114084e-07,11.516199999924556,999999.9999885916,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,9.588279287308609e-06,9.999999999593667e-08,10.429400000098411,1000000.0000406334,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_lenspotentialCls.dat,1,27992,0,13949,0,14043,0,0.0001,0.1,9.743075109429847e-06,1.0000000000287557e-07,10.263699999932761,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_matterpower.dat,1,1308,0,734,0,574,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_1_scalCls.dat,1,20994,0,9628,0,11366,0,0.0001,100.0,6.262878043005774e-06,0.00010000000000331966,15.967099999923759,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_scalarCovCls.dat,1,90974,0,17597,0,73377,0,0.0001,0.1,9.733686341755092e-06,1.0000000000287557e-07,10.273599999932697,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_tensCls.dat,1,17495,0,6859,0,10636,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_1_totCls.dat,1,17495,0,13949,0,3546,0,0.0001,0.1,9.743075109429847e-06,1.0000000000287557e-07,10.263699999932761,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_1_transfer_out.dat,1,3276,0,2004,0,1272,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_2_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,9.24069231264653e-06,9.999999999940612e-08,10.82170000002522,1000000.0000059388,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_lensedtotCls.dat,1,16995,0,13554,0,3441,0,0.0001,0.1,7.506605813151384e-06,7.000000000045165e-08,13.321599999936392,1428571.4285622113,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_lenspotentialCls.dat,1,27992,0,13946,0,14046,0,0.0001,0.1,9.606793924709392e-06,1.0000000000287557e-07,10.4092999999503,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_matterpower.dat,1,1308,0,727,0,581,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_2_scalCls.dat,1,20994,0,9569,0,11425,0,0.0001,100.0,2.6565575796454464e-06,9.999999999976694e-05,37.642699998750395,1000000.0000023306,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,5.513651801848559e-06,1.0000000000287557e-07,18.13680000004227,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_tensCls.dat,1,17495,0,6833,0,10662,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_exp_2_totCls.dat,1,17495,0,13946,0,3549,0,0.0001,0.1,9.606793924709392e-06,1.0000000000287557e-07,10.4092999999503,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_exp_2_transfer_out.dat,1,3276,0,1987,0,1289,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,7.0623463939494724e-06,1.0000000000287557e-07,14.159600000033,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,7.627881432247439e-06,2.0000000000575113e-07,13.109799999937405,499999.9999856222,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_matterpower.dat,1,1308,0,729,0,579,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_1_scalCls.dat,1,20994,0,9562,0,11432,0,0.0001,100.0,4.771447657241983e-06,0.00010000000000331966,20.95799999989993,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_scalarCovCls.dat,1,90974,0,17518,0,73456,0,0.0001,0.1,9.603749303774031e-06,1.0000000000287557e-07,10.412599999950283,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_tensCls.dat,1,17495,0,6831,0,10664,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_1_transfer_out.dat,1,3276,0,1997,0,1279,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_2_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,5.834271678733211e-06,1.0000000000287557e-07,17.140099999887713,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,4.712135634142962e-06,1.0000000000287557e-07,21.221799999860977,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_matterpower.dat,1,1308,0,726,0,582,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_2_scalCls.dat,1,20994,0,9509,0,11485,0,0.0001,100.0,9.597757963785498e-06,0.00010000000000331966,10.419099999950252,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,5.995635177596711e-06,1.0000000000287557e-07,16.67879999998332,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_lin_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_lin_2_transfer_out.dat,1,3276,0,1983,0,1293,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_1_lensedCls.dat,1,16995,0,13551,0,3444,0,0.0001,0.1,6.570949830782728e-06,1.0000000000287557e-07,15.218500000035469,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,7.166506614668904e-06,1.0000000000287557e-07,13.953800000032519,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_lenspotentialCls.dat,1,27992,0,13948,0,14044,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_matterpower.dat,1,1308,0,733,0,575,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_1_scalCls.dat,1,20994,0,9628,0,11366,0,0.0001,100.0,6.135948065190479e-06,9.999999999976694e-05,16.297400000385384,1000000.0000023306,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_scalarCovCls.dat,1,90974,0,17553,0,73421,0,0.0001,0.1,5.447483535007026e-06,1.0000000000287557e-07,18.35709999991235,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_tensCls.dat,1,17495,0,6848,0,10647,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_1_totCls.dat,1,17495,0,13948,0,3547,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_1_transfer_out.dat,1,3276,0,2001,0,1275,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_2_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,8.857317472966873e-06,9.999999999940612e-08,11.290099999825761,1000000.0000059388,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,9.42258404951145e-06,1.0000000000287557e-07,10.612799999930473,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_lenspotentialCls.dat,1,27992,0,13946,0,14046,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_matterpower.dat,1,1308,0,727,0,581,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_2_scalCls.dat,1,20994,0,9567,0,11427,0,0.0001,100.0,5.869853605879098e-06,0.00010000000000331966,17.036199999918654,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,6.457487133556545e-06,1.0000000000287557e-07,15.485899999761006,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_tensCls.dat,1,17495,0,6833,0,10662,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma3_power_2_totCls.dat,1,17495,0,13946,0,3549,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma3_power_2_transfer_out.dat,1,3276,0,1987,0,1289,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_const_1_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,7.4190580763693316e-06,9.999999999593667e-08,13.478800000031413,1000000.0000406334,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,8.194907684345837e-06,1.0000000000287557e-07,12.20270000002844,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,9.415663898523164e-06,1.0000000000287557e-07,10.620599999930423,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_matterpower.dat,1,1308,0,590,0,718,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_const_1_scalCls.dat,1,20994,0,9563,0,11431,0,0.0001,100.0,4.7314432794805575e-06,0.00010000000000331966,21.135199999899086,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_scalarCovCls.dat,1,90974,0,17467,0,73507,0,0.0001,0.1,7.74281466799585e-06,1.0000000000287557e-07,12.915199999987085,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_const_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,9.415663898523164e-06,1.0000000000287557e-07,10.620599999930423,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_const_1_transfer_out.dat,1,3276,0,1516,0,1760,0,0.0001,1000.0,0.0,6.974100000000001e-05,,14338767.7263016,bulk: no measured spread; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_lin_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_lin_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_lin_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
