model,arm,a,k,C_recorded,C_analytic,C_error_over_exact_AH2,restoring_recorded_over_A,restoring_analytic_over_A,A1_relative_error,D1_relative_error,adotoa_relative_error,Omega_relative_error,Gamma1_relative_error
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.9394614298837917,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.294232799401595602641202138990402643735978658443610459256097,0.294232801743690167227533604700343026573214842019281787921651,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.8678905085112001,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.251118556069476190461155320905701043430690871622109550310051,0.251118558411570645942548383319394237660368171137333131702715,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.801772069404704,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.214323223129105206467940135157926839155915870434353657281003,0.214323225471199568835034448017153120295925868000444517111739,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.7406907265067821,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.182920688338841770430350589920589796663725607785073654617715,0.182920690680936053330165433059485359250113444962299040630458,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.6842627390855403,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.156120572333592757259739292077067374001039864102810943121196,0.156120574675686972339159296567913426672073907149111442046857,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.6321336009011839,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.133248335340880237103458965766211757386804622661524435190254,0.133248337682974394302377878952838266794558624964450123014743,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.5839758130368455,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.113728299496694154716619458387527146361169890149044995281108,0.113728301838788262518120167937460249773050791753671226435957,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.5394868264016782,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0970691594449487564208957845644381042273340353004365457347101,0.0970691617870428220647634540028045285116667313600918553230681,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.49838714098008574,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0828516165326837241769610075093258616053086217349209299066850,0.0828516188747777538419032963119257013885393301689140282483719,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.4604185498857087,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0707178253625374102385559767197625986751743770938609502703903,0.0707178277046314091977166977168613320140947421617825329199666,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.42534251718851895,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0603623870797586688054512836721925665696948955035360877984081,0.0603623894218526415591316654143095286715474055220397804887117,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.42173559072564726,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0593440250990045431321253705386678842885782961730230827822076,0.0593440274410985133087381153390101474631327429733381960888653,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.41812866426277556,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0583343356520884316133616501705066483993015241413657143250135,0.0583343379941823992348534790444032918148319434590523901031051,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.4145217377999038,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0573333187390103205050883198548426832481791572389215991391397,0.0573333210811042855934059538175880053139446555010094394526461,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.4109148113370321,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0563409743597702431104599644884985822396629814997896064382227,0.0563409767018642056875501245554711583543535266850000659265828,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.4073078848741604,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0553573025143681827057669601717122823374423521339545707865530,0.0553573048564621427935763673582483668668972470792071769546036,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.40370095841128867,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0543823032028041312176838207600067172823771501465646835529943,0.0543823055448980888381591960814221342285513025839793487645663,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.400094031948417,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0534159764250781128661870046868130858518877325221753706309553,0.0534159787671720680412750691584849503083892354982708526728974,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3964871054855453,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0524583221811901034313000535187001892685537422762312061270275,0.0524583245232840561829475281559443252373375035231274173631705,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3928801790226735,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0515093404711400847965868140987315360680932988015315579678699,0.0515093428132340351467404199168179220834029811389468784468059,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.38927325255980183,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0505690312949281173668078302066427305207154915243781944414064,0.0505690336370220653374142882209942054517802766637197103069479,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.38566632609693013,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0496373946525541590700357055736883587024658945352449396859666,0.0496373969946481046830417367996212941656463933100431025695900,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3820593996340584,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0487144305440182101226674345539207196155987631530289861882241,0.0487144328861121534000197600067520348416612894946822502620255,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3784524731711867,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0478001389693202858778983434714327163440250106834553763601701,0.0478001413114142268415436841665181833720170907003603433086000,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.37484554670831494,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0468945199284603636305309343711652426106120427628680368561355,0.0468945222705543023024160113238031756887679389492807809836472,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.37123862024544324,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0459975734214384735098972082904943742197988865858198027843585,0.0459975757635324099119687425160593329078334108532353064899187,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.36763169378257154,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0451092994482546003791988332593813069352812767820685257618289,0.0451093017903485345334035457732095455990337319674063165502742,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3640247673196998,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0442296980089087345319426890383389249334212626469631168741870,0.0442297003510026664602273008557421346795351954925649346728544,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3604178408568281,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0433587691034008954772914580414758149736077479537600617220068,0.0433587714454948252016026901778150568112985298790645560757306,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3568109143939564,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0424965127317310734125755780941705061200897796338539636190740,0.0424965150738250009548601515647820344151967134757806620326909,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.35320398793108465,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0416429288938992565653403061538194351348706720184143668521512,0.0416429312359931819475449419740097128699145373292361416576596,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.34959706146821296,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0407980175899054709311625188492846629317781809341866038701926,0.0407980199319993941752339380344259375167608209800029187921399,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.34599013500534126,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0399617788197496999324291339857871125092598540981256846868566,0.0399617811618436210603140575512096800333568670592641206457049,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3423832085424695,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0391342125834319322294793972288294851573019540871452622125377,0.0391342149255258512631245461898349455551818210592400556645619,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3387762820795978,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0383153188809521953548813773671490696155442235436097187854787,0.0383153212230461123162334727391086967604875378367776899778239,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.33516935561672606,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0375050977123104665331371237966179132659308478221618866447843,0.0375051000544043814441428865948453453380236560917222158101707,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.33156242915385437,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0367035490775067659448125336750059017579782934295113161668148,0.0367035514196006788274186849148658458933867031050869274094530,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.32795550269098267,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0359106729765410801121528984133496558691919537788323747163889,0.0359106753186349909883061591101727123873169536521957470607315,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3243485762281109,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0351264694094133961344621610334937268951076290836109778317626,0.0351264717515073050261092522025778496036669642408868420750941,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3207416497652392,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0343509383761237444499820012574382046651101363164459890805775,0.0343509407182176513790696439141583744103802141992460047446577,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3171347233023675,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0335840798766721097554371925309404835414081899225779573786397,0.0335840822187660147439121076906329546892283133678216519683052,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3135277968394958,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0328258939110584920508277348540005635240017899020068827259492,0.0328258962531523951206366435320015904402112617466137837460368,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.3099208703766241,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0320763804792828913361536282266184446128909362547327651225059,0.0320763828213767925092432514382642816633290593356224000778526,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.30631394391375233,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0313355395813452933179922864134655162334807659590978434431506,0.0313355419234391926163093451740562468374430196401475387076223,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.30270701745088063,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0306033712172457267514976552716841209811587591953376785389482,0.0306033735593396241969888705965925963733438166404064980577229,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.29910009098800894,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0298798753869841791687676665312258079497724169701801729779113,0.0298798777290780747833797594357933280820071138392883576537122,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.2954931645251372,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0291650520905606386789589035328500567511996470906647775014897,0.0291650544326545324846385950323878305975208564721964420471749,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.2918862380622655,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0284589013279751231544026569910928311518490312197612145739204,0.0284589036700690151730966681009572954220461872420265867352921,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.2882793115993938,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0277614230992276246197817614988934066587939617221546086955983,0.0277614254413215148734368132344208157187063672220732159774935,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
5_Kmimic_1,consistent-background-trace,9.999999920606538E-9,0.28467238513652204,0.3525039398988027,0.352517224002986485816513047932490603054483623743854716662897,5.03118381978844303378759270996524218778582799970886290770500E-14,0.0270726174043181316891791205564688270334918664581381616285873,0.0270726197464120201997419339329666220381155022682522547022740,4.21475604912235616312104159390959863491862659928101371224674E-15,1.68415525525397862449690153493508478433990878204989037604005E-15,1.09430835307242360685709868267043104321840768009195697812089E-16,8.15063286876099919143561948827802520470926300044420016431278E-17,5.32211322851795445635955067423125513350783312721390894842824E-15
