RhoExtraEP(R)
 1   0.0000000 1 0 3
1280
R Rho ExtraE P
  6.7045651e+08  4.3628068e+00  6.0624056e+09  1.1306875e+10
  6.7053805e+08  4.3382626e+00  6.0262707e+09  1.1202086e+10
  6.7061965e+08  4.3137450e+00  5.9900918e+09  1.1097823e+10
  6.7070125e+08  4.2893276e+00  5.9539763e+09  1.0994400e+10
  6.7078278e+08  4.2651010e+00  5.9194163e+09  1.0891304e+10
  6.7086432e+08  4.2409983e+00  5.8851405e+09  1.0789037e+10
  6.7094592e+08  4.2169137e+00  5.8508160e+09  1.0687274e+10
  6.7102746e+08  4.1928296e+00  5.8161582e+09  1.0586135e+10
  6.7110899e+08  4.1687479e+00  5.7811840e+09  1.0485603e+10
  6.7119059e+08  4.1447005e+00  5.7461944e+09  1.0385660e+10
  6.7127213e+08  4.1206942e+00  5.7111956e+09  1.0286328e+10
  6.7135366e+08  4.0967216e+00  5.6761795e+09  1.0187591e+10
  6.7143526e+08  4.0727849e+00  5.6411459e+09  1.0089457e+10
  6.7151680e+08  4.0488801e+00  5.6060902e+09  9.9919165e+09
  6.7159840e+08  4.0250092e+00  5.5710141e+09  9.8949816e+09
  6.7168000e+08  4.0011625e+00  5.5359017e+09  9.7986171e+09
  6.7176154e+08  3.9773550e+00  5.5007749e+09  9.7028813e+09
  6.7184307e+08  3.9536831e+00  5.4664494e+09  9.6077261e+09
  6.7192467e+08  3.9301305e+00  5.4328253e+09  9.5131259e+09
  6.7200621e+08  3.9065607e+00  5.3987313e+09  9.4191852e+09
  6.7208774e+08  3.8830051e+00  5.3646024e+09  9.3257748e+09
  6.7216934e+08  3.8594863e+00  5.3304689e+09  9.2329769e+09
  6.7225088e+08  3.8359952e+00  5.2963154e+09  9.1407534e+09
  6.7233242e+08  3.8125358e+00  5.2621471e+09  9.0491177e+09
  6.7241402e+08  3.7891071e+00  5.2279598e+09  8.9580626e+09
  6.7249555e+08  3.7657120e+00  5.1937562e+09  8.8675932e+09
  6.7257715e+08  3.7423494e+00  5.1595320e+09  8.7776973e+09
  6.7265869e+08  3.7190256e+00  5.1252961e+09  8.6883994e+09
  6.7274029e+08  3.6957223e+00  5.0910182e+09  8.5996165e+09
  6.7282182e+08  3.6724532e+00  5.0565002e+09  8.5115372e+09
  6.7290342e+08  3.6493204e+00  5.0228634e+09  8.4238976e+09
  6.7298496e+08  3.6263072e+00  4.9896315e+09  8.3369262e+09
  6.7306650e+08  3.6033304e+00  4.9563914e+09  8.2504919e+09
  6.7314810e+08  3.5803995e+00  4.9231565e+09  8.1646264e+09
  6.7322963e+08  3.5575173e+00  4.8899272e+09  8.0793288e+09
  6.7331117e+08  3.5346842e+00  4.8567030e+09  7.9945958e+09
  6.7339277e+08  3.5119021e+00  4.8234844e+09  7.9104271e+09
  6.7347430e+08  3.4891698e+00  4.7902684e+09  7.8268165e+09
  6.7355590e+08  3.4664979e+00  4.7570683e+09  7.7437926e+09
  6.7363744e+08  3.4438620e+00  4.7238292e+09  7.6612782e+09
  6.7371898e+08  3.4211931e+00  4.6899620e+09  7.5793382e+09
  6.7380058e+08  3.3986046e+00  4.6561475e+09  7.4980403e+09
  6.7388218e+08  3.3762014e+00  4.6234271e+09  7.4171694e+09
  6.7396371e+08  3.3539455e+00  4.5912161e+09  7.3369436e+09
  6.7404525e+08  3.3317363e+00  4.5590154e+09  7.2572380e+09
  6.7412685e+08  3.3095798e+00  4.5268311e+09  7.1780746e+09
  6.7420838e+08  3.2874773e+00  4.4946642e+09  7.0994570e+09
  6.7428992e+08  3.2654226e+00  4.4625075e+09  7.0213780e+09
  6.7437152e+08  3.2434278e+00  4.4303749e+09  6.9438720e+09
  6.7445306e+08  3.2214630e+00  4.3982172e+09  6.8668467e+09
  6.7453466e+08  3.1994658e+00  4.3654216e+09  6.7904358e+09
  6.7461619e+08  3.1774995e+00  4.3326193e+09  6.7145047e+09
  6.7469773e+08  3.1555803e+00  4.2998333e+09  6.6391137e+09
  6.7477933e+08  3.1337771e+00  4.2673664e+09  6.5643704e+09
  6.7486093e+08  3.1121428e+00  4.2360202e+09  6.4899825e+09
  6.7494246e+08  3.0905910e+00  4.2047485e+09  6.4162708e+09
  6.7502400e+08  3.0690594e+00  4.1734612e+09  6.3430236e+09
  6.7510560e+08  3.0475698e+00  4.1421898e+09  6.2703304e+09
  6.7518714e+08  3.0261116e+00  4.1109169e+09  6.1981466e+09
  6.7526867e+08  3.0046511e+00  4.0794173e+09  6.1264819e+09
  6.7535027e+08  2.9831626e+00  4.0474644e+09  6.0553764e+09
  6.7543181e+08  2.9617004e+00  4.0155113e+09  5.9847613e+09
  6.7551341e+08  2.9402823e+00  3.9835820e+09  5.9146947e+09
  6.7559494e+08  2.9188881e+00  3.9516454e+09  5.8451098e+09
  6.7567648e+08  2.8976097e+00  3.9200625e+09  5.7761526e+09
  6.7575808e+08  2.8764870e+00  3.8894810e+09  5.7075594e+09
  6.7583962e+08  2.8554358e+00  3.8589632e+09  5.6395914e+09
  6.7592122e+08  2.8344195e+00  3.8284562e+09  5.5721339e+09
  6.7600275e+08  2.8134284e+00  3.7979420e+09  5.5051428e+09
  6.7608435e+08  2.7923961e+00  3.7668536e+09  5.4387144e+09
  6.7616589e+08  2.7713838e+00  3.7356856e+09  5.3727636e+09
  6.7624742e+08  2.7504234e+00  3.7045540e+09  5.3073377e+09
  6.7632902e+08  2.7295129e+00  3.6734533e+09  5.2424248e+09
  6.7641056e+08  2.7086382e+00  3.6423596e+09  5.1779738e+09
  6.7649216e+08  2.6878572e+00  3.6113572e+09  5.1141596e+09
  6.7657370e+08  2.6672556e+00  3.5813975e+09  5.0506900e+09
  6.7665523e+08  2.6467810e+00  3.5517407e+09  4.9878359e+09
  6.7673683e+08  2.6263375e+00  3.5220867e+09  4.9254134e+09
  6.7681837e+08  2.6058838e+00  3.4920072e+09  4.8635274e+09
  6.7689990e+08  2.5854499e+00  3.4617492e+09  4.8021294e+09
  6.7698150e+08  2.5650740e+00  3.4315354e+09  4.7412204e+09
  6.7706310e+08  2.5447588e+00  3.4013688e+09  4.6808064e+09
  6.7714464e+08  2.5245061e+00  3.3712509e+09  4.6208922e+09
  6.7722618e+08  2.5042982e+00  3.3411540e+09  4.5614259e+09
  6.7730778e+08  2.4841914e+00  3.3111611e+09  4.5025725e+09
  6.7738931e+08  2.4642878e+00  3.2822858e+09  4.4440581e+09
  6.7747091e+08  2.4444733e+00  3.2535555e+09  4.3860864e+09
  6.7755245e+08  2.4246242e+00  3.2243208e+09  4.3286252e+09
  6.7763398e+08  2.4048007e+00  3.1950057e+09  4.2716106e+09
  6.7771558e+08  2.3850346e+00  3.1657449e+09  4.2150843e+09
  6.7779712e+08  2.3653195e+00  3.1365294e+09  4.1590326e+09
  6.7787866e+08  2.3456569e+00  3.1073605e+09  4.1034616e+09
  6.7796026e+08  2.3260374e+00  3.0782236e+09  4.0483492e+09
  6.7804186e+08  2.3064823e+00  3.0491502e+09  3.9937577e+09
  6.7812339e+08  2.2870557e+00  3.0206328e+09  3.9396045e+09
  6.7820493e+08  2.2677248e+00  2.9924982e+09  3.8858842e+09
  6.7828653e+08  2.2483850e+00  2.9639997e+09  3.8326981e+09
  6.7836806e+08  2.2290728e+00  2.9355261e+09  3.7799396e+09
  6.7844966e+08  2.2098119e+00  2.9071060e+09  3.7276582e+09
  6.7853120e+08  2.1905949e+00  2.8787290e+09  3.6758390e+09
  6.7861274e+08  2.1714244e+00  2.8503969e+09  3.6244874e+09
  6.7869434e+08  2.1522920e+00  2.8220946e+09  3.5735775e+09
  6.7877587e+08  2.1332257e+00  2.7938621e+09  3.5231813e+09
  6.7885741e+08  2.1142800e+00  2.7661847e+09  3.4731684e+09
  6.7893901e+08  2.0953929e+00  2.7385167e+09  3.4236733e+09
  6.7902054e+08  2.0765431e+00  2.7108759e+09  3.3746017e+09
  6.7910214e+08  2.0577495e+00  2.6832937e+09  3.3259891e+09
  6.7918368e+08  2.0390103e+00  2.6557668e+09  3.2778335e+09
  6.7926528e+08  2.0203257e+00  2.6282913e+09  3.2301245e+09
  6.7934682e+08  2.0017011e+00  2.6008727e+09  3.1828728e+09
  6.7942842e+08  1.9831250e+00  2.5734920e+09  3.1360448e+09
  6.7950995e+08  1.9646294e+00  2.5462075e+09  3.0897078e+09
  6.7959149e+08  1.9462779e+00  2.5195116e+09  3.0437530e+09
  6.7967309e+08  1.9280020e+00  2.4928781e+09  2.9982892e+09
  6.7975462e+08  1.9097747e+00  2.4662879e+09  2.9532314e+09
  6.7983616e+08  1.8916148e+00  2.4397676e+09  2.9086252e+09
  6.7991776e+08  1.8735143e+00  2.4133025e+09  2.8644467e+09
  6.7999930e+08  1.8554798e+00  2.3869043e+09  2.8207217e+09
  6.8008083e+08  1.8374909e+00  2.3605391e+09  2.7773908e+09
  6.8016243e+08  1.8195680e+00  2.3341837e+09  2.7345426e+09
  6.8024403e+08  1.8017881e+00  2.3083914e+09  2.6920691e+09
  6.8032557e+08  1.7840990e+00  2.2827791e+09  2.6500524e+09
  6.8040717e+08  1.7664599e+00  2.2572155e+09  2.6084447e+09
  6.8048870e+08  1.7488782e+00  2.2317112e+09  2.5672653e+09
  6.8057024e+08  1.7313484e+00  2.2062561e+09  2.5265016e+09
  6.8065184e+08  1.7138789e+00  2.1808627e+09  2.4861752e+09
  6.8073338e+08  1.6964428e+00  2.1554890e+09  2.4462205e+09
  6.8081491e+08  1.6790682e+00  2.1301193e+09  2.4067520e+09
  6.8089651e+08  1.6618508e+00  2.1054227e+09  2.3676209e+09
  6.8097805e+08  1.6447079e+00  2.0808110e+09  2.3289554e+09
  6.8105958e+08  1.6276007e+00  2.0562264e+09  2.2906668e+09
  6.8114118e+08  1.6105492e+00  2.0316963e+09  2.2527985e+09
  6.8122278e+08  1.5935534e+00  2.0072184e+09  2.2153477e+09
  6.8130432e+08  1.5765940e+00  1.9827619e+09  2.1782687e+09
  6.8138592e+08  1.5596942e+00  1.9583057e+09  2.1416451e+09
  6.8146746e+08  1.5429471e+00  1.9344311e+09  2.1053761e+09
  6.8154899e+08  1.5263085e+00  1.9108436e+09  2.0695142e+09
  6.8163059e+08  1.5097287e+00  1.8873105e+09  2.0340657e+09
  6.8171213e+08  1.4931985e+00  1.8638130e+09  1.9989985e+09
  6.8179366e+08  1.4767299e+00  1.8403666e+09  1.9643380e+09
  6.8187526e+08  1.4603040e+00  1.8169425e+09  1.9300420e+09
  6.8195680e+08  1.4439492e+00  1.7935622e+09  1.8961777e+09
  6.8203834e+08  1.4277567e+00  1.7707551e+09  1.8626648e+09
  6.8211994e+08  1.4116882e+00  1.7482898e+09  1.8295418e+09
  6.8220154e+08  1.3956796e+00  1.7258701e+09  1.7968110e+09
  6.8228307e+08  1.3797207e+00  1.7034799e+09  1.7644506e+09
  6.8236467e+08  1.3638215e+00  1.6811306e+09  1.7324762e+09
  6.8244621e+08  1.3479673e+00  1.6588074e+09  1.7008658e+09
  6.8252774e+08  1.3322002e+00  1.6365947e+09  1.6696713e+09
  6.8260934e+08  1.3166203e+00  1.6150894e+09  1.6387916e+09
  6.8269088e+08  1.3011320e+00  1.5937312e+09  1.6083217e+09
  6.8277242e+08  1.2856816e+00  1.5723825e+09  1.5781987e+09
  6.8285402e+08  1.2702838e+00  1.5510610e+09  1.5484497e+09
  6.8293555e+08  1.2549325e+00  1.5297568e+09  1.5190623e+09
  6.8301709e+08  1.2396524e+00  1.5085622e+09  1.4900431e+09
  6.8309869e+08  1.2245073e+00  1.4877454e+09  1.4613914e+09
  6.8318022e+08  1.2095084e+00  1.4674094e+09  1.4330653e+09
  6.8326182e+08  1.1945723e+00  1.4471136e+09  1.4051332e+09
  6.8334342e+08  1.1796685e+00  1.4268111e+09  1.3775286e+09
  6.8342496e+08  1.1648194e+00  1.4065307e+09  1.3502927e+09
  6.8350650e+08  1.1500312e+00  1.3863487e+09  1.3233888e+09
  6.8358810e+08  1.1353631e+00  1.3664209e+09  1.2968698e+09
  6.8366963e+08  1.1208807e+00  1.3471528e+09  1.2706417e+09
  6.8375117e+08  1.1064682e+00  1.3279220e+09  1.2448040e+09
  6.8383277e+08  1.0920805e+00  1.3086659e+09  1.2192731e+09
  6.8391430e+08  1.0777509e+00  1.2894262e+09  1.1941057e+09
  6.8399584e+08  1.0634918e+00  1.2703173e+09  1.1692530e+09
  6.8407744e+08  1.0493605e+00  1.2514772e+09  1.1447743e+09
  6.8415898e+08  1.0354131e+00  1.2332593e+09  1.1205764e+09
  6.8424051e+08  1.0215312e+00  1.2150634e+09  1.0967489e+09
  6.8432218e+08  1.0076772e+00  1.1968383e+09  1.0732260e+09
  6.8440371e+08  9.9387693e-01  1.1786467e+09  1.0500291e+09
  6.8448525e+08  9.8015589e-01  1.1605604e+09  1.0271727e+09
  6.8456685e+08  9.6658975e-01  1.1429057e+09  1.0046295e+09
  6.8464838e+08  9.5316070e-01  1.1256200e+09  9.8239603e+08
  6.8472992e+08  9.3977696e-01  1.1083246e+09  9.6049203e+08
  6.8481152e+08  9.2643529e-01  1.0910130e+09  9.3891040e+08
  6.8489306e+08  9.1313863e-01  1.0737725e+09  9.1760096e+08
  6.8497459e+08  8.9993614e-01  1.0566156e+09  8.9667155e+08
  6.8505619e+08  8.8694626e-01  1.0401969e+09  8.7597619e+08
  6.8513773e+08  8.7402350e-01  1.0237936e+09  8.5564102e+08
  6.8521926e+08  8.6112005e-01  1.0073421e+09  8.3558970e+08
  6.8530086e+08  8.4825659e-01  9.9091622e+08  8.1581907e+08
  6.8538246e+08  8.3546281e-01  9.7450490e+08  7.9640314e+08
  6.8546400e+08  8.2287115e-01  9.5874982e+08  7.7722490e+08
  6.8554560e+08  8.1038737e-01  9.4315942e+08  7.5838637e+08
  6.8562714e+08  7.9792017e-01  9.2751430e+08  7.3981766e+08
  6.8570867e+08  7.8550076e-01  9.1185939e+08  7.2154336e+08
  6.8579027e+08  7.7314037e-01  8.9619763e+08  7.0359187e+08
  6.8587181e+08  7.6098835e-01  8.8116493e+08  6.8587309e+08
  6.8595334e+08  7.4895734e-01  8.6631629e+08  6.6848019e+08
  6.8603494e+08  7.3695433e-01  8.5140838e+08  6.5135808e+08
  6.8611648e+08  7.2497183e-01  8.3642989e+08  6.3449248e+08
  6.8619802e+08  7.1307743e-01  8.2147674e+08  6.1796589e+08
  6.8627962e+08  7.0142025e-01  8.0725754e+08  6.0163584e+08
  6.8636115e+08  6.8985081e-01  7.9307590e+08  5.8563757e+08
  6.8644275e+08  6.7839080e-01  7.7883398e+08  5.6987942e+08
  6.8652435e+08  6.6672891e-01  7.6436954e+08  5.5439885e+08
  6.8660589e+08  6.5533590e-01  7.5029267e+08  5.3920550e+08
  6.8668742e+08  6.4410961e-01  7.3668147e+08  5.2422928e+08
  6.8676902e+08  6.3291365e-01  7.2295117e+08  5.0957168e+08
  6.8685056e+08  6.2168807e-01  7.0909645e+08  4.9511203e+08
  6.8693210e+08  6.1055344e-01  6.9528397e+08  4.8099344e+08
  6.8701370e+08  5.9961826e-01  6.8211725e+08  4.6703878e+08
  6.8709523e+08  5.8873183e-01  6.6887354e+08  4.5341910e+08
  6.8717677e+08  5.7780123e-01  6.5547782e+08  4.3999043e+08
  6.8725837e+08  5.6715757e-01  6.4230726e+08  4.2693830e+08
  6.8733990e+08  5.5626339e-01  6.2923232e+08  4.1394829e+08
  6.8742150e+08  5.4564089e-01  6.1635398e+08  4.0132285e+08
  6.8750310e+08  5.3499007e-01  6.0334995e+08  3.8889782e+08
  6.8758464e+08  5.2442563e-01  5.9039200e+08  3.7677491e+08
  6.8766618e+08  5.1402646e-01  5.7789414e+08  3.6482646e+08
  6.8774778e+08  5.0368017e-01  5.6532614e+08  3.5318432e+08
  6.8782931e+08  4.9332094e-01  5.5268358e+08  3.4172131e+08
  6.8791085e+08  4.8306620e-01  5.4011488e+08  3.3056240e+08
  6.8799245e+08  4.7298288e-01  5.2803277e+08  3.1955939e+08
  6.8807398e+08  4.6542493e-01  5.1763600e+08  3.0894547e+08
  6.8815552e+08  4.5286047e-01  5.0350794e+08  2.9834019e+08
  6.8823712e+08  4.4295141e-01  4.9149379e+08  2.8807094e+08
  6.8831866e+08  4.3314275e-01  4.7965005e+08  2.7802198e+08
  6.8840026e+08  4.2333239e-01  4.6769587e+08  2.6819421e+08
  6.8848179e+08  4.1360715e-01  4.5581293e+08  2.5862117e+08
  6.8856339e+08  4.0405279e-01  4.4436512e+08  2.4921557e+08
  6.8864493e+08  3.9447951e-01  4.3270179e+08  2.4007723e+08
  6.8872653e+08  3.8494852e-01  4.2107338e+08  2.3114520e+08
  6.8880806e+08  3.7559086e-01  4.0983069e+08  2.2241451e+08
  6.8888960e+08  3.6819139e-01  3.9964426e+08  2.1382904e+08
  6.8897120e+08  3.5692659e-01  3.8715878e+08  2.0563789e+08
  6.8905274e+08  3.4777576e-01  3.7615517e+08  1.9756331e+08
  6.8913427e+08  3.3869690e-01  3.6524966e+08  1.8969562e+08
  6.8921587e+08  3.2961363e-01  3.5420413e+08  1.8206253e+08
  6.8929741e+08  3.2070756e-01  3.4352432e+08  1.7462101e+08
  6.8937901e+08  3.1190968e-01  3.3303485e+08  1.6737197e+08
  6.8946054e+08  3.0309346e-01  3.2233728e+08  1.6036952e+08
  6.8954208e+08  2.9445231e-01  3.1201987e+08  1.5352661e+08
  6.8962368e+08  2.8593627e-01  3.0188003e+08  1.4689947e+08
  6.8970528e+08  2.7887172e-01  2.9233814e+08  1.4047293e+08
  6.8978682e+08  2.6908362e-01  2.8172294e+08  1.3423698e+08
  6.8986835e+08  2.6085892e-01  2.7194826e+08  1.2820616e+08
  6.8994995e+08  2.5272998e-01  2.6232038e+08  1.2234930e+08
  6.9003149e+08  2.4469127e-01  2.5278270e+08  1.1669235e+08
  6.9011302e+08  2.3680125e-01  2.4348462e+08  1.1121838e+08
  6.9019462e+08  2.2902472e-01  2.3437208e+08  1.0590786e+08
  6.9027616e+08  2.2132407e-01  2.2528408e+08  1.0080834e+08
  6.9035776e+08  2.1379793e-01  2.1652531e+08  9.5855400e+07
  6.9043930e+08  2.0638411e-01  2.0790197e+08  9.1086912e+07
  6.9052083e+08  2.0075974e-01  2.0003117e+08  8.6530336e+07
  6.9060243e+08  1.9189478e-01  1.9110642e+08  8.2060248e+07
  6.9068403e+08  1.8486091e-01  1.8305538e+08  7.7773944e+07
  6.9076557e+08  1.7792767e-01  1.7509062e+08  7.3674776e+07
  6.9084710e+08  1.7114125e-01  1.6737098e+08  6.9714096e+07
  6.9092870e+08  1.6451988e-01  1.5989482e+08  6.5913980e+07
  6.9101024e+08  1.5797925e-01  1.5249810e+08  6.2268124e+07
  6.9109178e+08  1.5159683e-01  1.4534490e+08  5.8764588e+07
  6.9117338e+08  1.4538158e-01  1.3844850e+08  5.5401972e+07
  6.9125491e+08  1.3926184e-01  1.3164508e+08  5.2192228e+07
  6.9133651e+08  1.3520868e-01  1.2565982e+08  4.9164232e+07
  6.9141805e+08  1.2751168e-01  1.1878848e+08  4.6159836e+07
  6.9149958e+08  1.2182154e-01  1.1259739e+08  4.3347292e+07
  6.9158118e+08  1.1629066e-01  1.0664204e+08  4.0656396e+07
  6.9166278e+08  1.1090874e-01  1.0089341e+08  3.8090268e+07
  6.9174432e+08  1.0565566e-01  9.5306472e+07  3.5649940e+07
  6.9182586e+08  1.0056106e-01  8.9948672e+07  3.3320068e+07
